Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
18,PHS,0.0,0.0,-0.0
18,H2,0.0,0.0,-0.0
19,Li-Ion,0.0,441.99706649725374,406.9022006633007
19,CAES,0.0,0.0,-0.0
19,PHS,0.0,0.0,-0.0
19,H2,0.0,-0.0,0.0
20,Li-Ion,0.0,375.14529287856124,-0.0
20,CAES,0.0,0.0,-0.0
20,PHS,0.0,0.0,-0.0
20,H2,0.0,-0.0,0.0
21,Li-Ion,0.0,0.0,0.0
21,CAES,0.0,0.0,0.0
21,PHS,0.0,0.0,-0.0
21,H2,0.0,0.0,-0.0
22,Li-Ion,0.0,0.0,-0.0
22,CAES,0.0,0.0,-0.0
22,PHS,0.0,0.0,-0.0
22,H2,0.0,0.0,-0.0
23,Li-Ion,0.0,0.0,-0.0
23,CAES,0.0,0.0,-0.0
23,PHS,0.0,0.0,-0.0
23,H2,0.0,0.0,-0.0
24,Li-Ion,0.0,0.0,-0.0
24,CAES,0.0,0.0,-0.0
24,PHS,0.0,0.0,-0.0
24,H2,0.0,0.0,-0.0
25,Li-Ion,0.0,0.0,-0.0
25,CAES,0.0,0.0,-0.0
25,PHS,0.0,0.0,-0.0
25,H2,0.0,0.0,-0.0
26,Li-Ion,0.0,0.0,-0.0
26,CAES,0.0,0.0,-0.0
26,PHS,0.0,0.0,-0.0
26,H2,0.0,0.0,-0.0
27,Li-Ion,0.0,0.0,-0.0
27,CAES,0.0,0.0,-0.0
27,PHS,0.0,0.0,-0.0
27,H2,0.0,0.0,-0.0
28,Li-Ion,0.0,0.0,-0.0
28,CAES,0.0,0.0,-0.0
28,PHS,0.0,0.0,-0.0
28,H2,0.0,0.0,-0.0
29,Li-Ion,0.0,0.0,-0.0
29,CAES,0.0,0.0,-0.0
29,PHS,0.0,0.0,0.0
29,H2,0.0,0.0,-0.0
30,Li-Ion,0.0,0.0,-0.0
30,CAES,0.0,0.0,-0.0
30,PHS,-0.0,0.0,-0.0
30,H2,0.0,0.0,-0.0
31,Li-Ion,0.0,0.0,-0.0
31,CAES,0.0,0.0,-0.0
31,PHS,0.0,0.0,-0.0
31,H2,0.0,0.0,-0.0
32,Li-Ion,0.0,0.0,-0.0
32,CAES,0.0,0.0,-0.0
32,PHS,0.0,0.0,0.0
32,H2,0.0,0.0,-0.0
33,Li-Ion,-0.0,0.0,-0.0
33,CAES,182.51469013667352,0.0,168.27022998240972
33,PHS,-0.0,0.0,-0.0
33,H2,-2.5578526066725383e-13,0.0,-2.3582235822419966e-13
34,Li-Ion,0.0,0.0,-0.0
34,CAES,0.0,0.0,168.27022998240972
34,PHS,0.0,0.0,-0.0
34,H2,0.0,0.0,-2.3582235822419966e-13
35,Li-Ion,0.0,0.0,-0.0
35,CAES,0.0,0.0,168.27022998240972
35,PHS,0.0,0.0,-0.0
35,H2,0.0,0.0,-2.3582235822419966e-13
36,Li-Ion,0.0,0.0,-0.0
36,CAES,0.0,0.0,168.27022998240972
36,PHS,0.0,0.0,-0.0
36,H2,0.0,0.0,-2.3582235822419966e-13
37,Li-Ion,0.0,0.0,-0.0
37,CAES,0.0,16.6249806410999,150.23790667390924
37,PHS,0.0,0.0,-0.0
37,H2,0.0,-2.1741747156716578e-13,0.0
38,Li-Ion,0.0,0.0,-0.0
38,CAES,0.0,0.0,150.23790667390924
38,PHS,0.0,0.0,-0.0
38,H2,0.0,0.0,-0.0
39,Li-Ion,0.0,0.0,-0.0
39,CAES,0.0,0.0,150.23790667390924
39,PHS,0.0,0.0,-0.0
39,H2,0.0,0.0,-0.0
40,Li-Ion,0.0,0.0,-0.0
40,CAES,0.0,0.0,150.23790667390924
40,PHS,0.0,0.0,0.0
40,H2,0.0,0.0,-0.0
41,Li-Ion,82.06887469206339,0.0,75.66376387834775
41,CAES,0.0,0.0,150.23790667390924
41,PHS,-0.0,0.0,-0.0
41,H2,0.0,0.0,-0.0
42,Li-Ion,0.0,0.0,75.66376387834775
42,CAES,0.0,0.0,150.23790667390924
42,PHS,0.0,0.0,-0.0
42,H2,0.0,0.0,-0.0
43,Li-Ion,0.0,0.0,75.66376387834775
43,CAES,0.0,0.0,150.23790667390924
43,PHS,0.0,0.0,-0.0
43,H2,0.0,0.0,-0.0
44,Li-Ion,0.0,0.0,75.66376387834775
44,CAES,0.0,0.0,150.23790667390924
44,PHS,0.0,0.0,-0.0
44,H2,0.0,0.0,-0.0
45,Li-Ion,0.0,0.0,75.66376387834775
45,CAES,0.0,0.0,150.23790667390924
45,PHS,0.0,0.0,-0.0
45,H2,0.0,0.0,-0.0
46,Li-Ion,0.0,0.0,75.66376387834775
46,CAES,0.0,0.0,150.23790667390924
46,PHS,0.0,0.0,-0.0
46,H2,0.0,0.0,-0.0
47,Li-Ion,0.0,0.0,75.66376387834775
47,CAES,0.0,0.0,150.23790667390924
47,PHS,0.0,0.0,-0.0
47,H2,0.0,0.0,-0.0
48,Li-Ion,0.0,0.0,75.66376387834775
48,CAES,0.0,0.0,150.23790667390924
48,PHS,0.0,0.0,-0.0
48,H2,0.0,0.0,-0.0
49,Li-Ion,0.0,0.0,75.66376387834775
49,CAES,0.0,0.0,150.23790667390924
49,PHS,0.0,0.0,-0.0
49,H2,0.0,0.0,-0.0
50,Li-Ion,0.0,0.0,75.66376387834775
50,CAES,0.0,0.0,150.23790667390924
50,PHS,0.0,0.0,0.0
50,H2,0.0,0.0,-0.0
51,Li-Ion,28.509647234477356,0.0,101.94835989234787
51,CAES,0.0,0.0,150.23790667390924
51,PHS,-0.0,0.0,0.0
51,H2,0.0,0.0,-0.0
52,Li-Ion,153.28205502038895,0.0,243.2674319689169
52,CAES,0.0,0.0,150.23790667390924
52,PHS,-0.0,0.0,0.0
52,H2,0.0,0.0,-0.0
53,Li-Ion,380.53573020125634,0.0,594.1040401868064
53,CAES,0.0,0.0,150.23790667390924
53,PHS,0.0,0.0,-0.0
53,H2,0.0,0.0,-0.0
54,Li-Ion,654.9211319284187,0.0,1197.91148937027
54,CAES,0.0,0.0,150.23790667390924
54,PHS,0.0,0.0,-0.0
54,H2,0.0,0.0,-0.0
55,Li-Ion,819.8062857243282,0.0,1953.7355391306298
55,CAES,0.0,0.0,150.23790667390924
55,PHS,0.0,0.0,-0.0
55,H2,0.0,0.0,-0.0
56,Li-Ion,285.1273866653375,0.0,2216.610000865912
56,CAES,0.0,0.0,150.23790667390924
56,PHS,0.0,0.0,-0.0
56,H2,0.0,0.0,-0.0
57,Li-Ion,137.89310502346004,0.0,2343.7411620777066
57,CAES,0.0,0.0,150.23790667390924
57,PHS,0.0,0.0,-0.0
57,H2,0.0,0.0,-0.0
58,Li-Ion,0.0,0.0,2343.7411620777066
58,CAES,0.0,0.0,150.23790667390924
58,PHS,0.0,0.0,-0.0
58,H2,0.0,0.0,-0.0
59,Li-Ion,0.0,0.0,2343.7411620777066
59,CAES,0.0,0.0,150.23790667390924
59,PHS,0.0,0.0,-0.0
59,H2,0.0,0.0,-0.0
60,Li-Ion,0.0,0.0,2343.7411620777066
60,CAES,0.0,0.0,150.23790667390924
60,PHS,0.0,0.0,-0.0
60,H2,0.0,0.0,-0.0
61,Li-Ion,0.0,0.0,2343.7411620777066
61,CAES,0.0,0.0,150.23790667390924
61,PHS,0.0,0.0,-0.0
61,H2,0.0,0.0,-0.0
62,Li-Ion,0.0,0.0,2343.7411620777066
62,CAES,0.0,0.0,150.23790667390924
62,PHS,0.0,0.0,-0.0
62,H2,0.0,0.0,-0.0
63,Li-Ion,0.0,0.0,2343.7411620777066
63,CAES,0.0,0.0,150.23790667390924
63,PHS,0.0,0.0,-0.0
63,H2,0.0,0.0,-0.0
64,Li-Ion,0.0,0.0,2343.7411620777066
64,CAES,0.0,0.0,150.23790667390924
64,PHS,0.0,0.0,-0.0
64,H2,0.0,0.0,-0.0
65,Li-Ion,0.0,0.0,2343.7411620777066
65,CAES,0.0,0.0,150.23790667390924
65,PHS,0.0,0.0,-0.0
65,H2,0.0,0.0,-0.0
66,Li-Ion,0.0,0.0,2343.7411620777066
66,CAES,0.0,0.0,150.23790667390924
66,PHS,0.0,0.0,-0.0
66,H2,0.0,0.0,-0.0
67,Li-Ion,0.0,130.65372711866723,2202.0272978798753
67,CAES,0.0,0.0,150.23790667390924
67,PHS,0.0,-0.0,0.0
67,H2,0.0,0.0,-0.0
68,Li-Ion,0.0,6.0941036028515825,2195.417314457071
68,CAES,0.0,0.0,150.23790667390924
68,PHS,0.0,-0.0,0.0
68,H2,0.0,0.0,-0.0
69,Li-Ion,0.0,72.26715306901701,2117.032581454507
69,CAES,0.0,0.0,150.23790667390924
69,PHS,0.0,-0.0,-0.0
69,H2,0.0,0.0,-0.0
70,Li-Ion,0.0,0.0,2117.032581454507
70,CAES,0.0,0.0,150.23790667390924
70,PHS,0.0,0.0,-0.0
70,H2,0.0,0.0,-0.0
71,Li-Ion,0.0,0.0,2117.032581454507
71,CAES,0.0,0.0,150.23790667390924
71,PHS,0.0,0.0,-0.0
71,H2,0.0,0.0,-0.0
72,Li-Ion,0.0,0.0,2117.032581454507
72,CAES,0.0,0.0,150.23790667390924
72,PHS,0.0,0.0,-0.0
72,H2,0.0,0.0,-0.0
73,Li-Ion,0.0,0.0,2117.032581454507
73,CAES,0.0,0.0,150.23790667390924
73,PHS,0.0,0.0,-0.0
73,H2,0.0,0.0,-0.0
74,Li-Ion,0.0,0.0,2117.032581454507
74,CAES,0.0,0.0,150.23790667390924
74,PHS,0.0,0.0,-0.0
74,H2,0.0,0.0,-0.0
75,Li-Ion,0.0,0.0,2117.032581454507
75,CAES,0.0,0.0,150.23790667390924
75,PHS,0.0,0.0,-0.0
75,H2,0.0,0.0,-0.0
76,Li-Ion,0.0,0.0,2117.032581454507
76,CAES,0.0,0.0,150.23790667390924
76,PHS,0.0,0.0,0.0
76,H2,0.0,0.0,-0.0
77,Li-Ion,0.0,0.0,2117.032581454507
77,CAES,0.0,0.0,150.23790667390924
77,PHS,0.0,0.0,-0.0
77,H2,0.0,0.0,-0.0
78,Li-Ion,-0.0,0.0,2117.032581454507
78,CAES,0.0,0.0,150.23790667390924
78,PHS,-0.0,0.0,-0.0
78,H2,27.59399163518452,0.0,25.440403263475172
79,Li-Ion,0.0,0.0,2117.032581454507
79,CAES,0.0,0.0,150.23790667390924
79,PHS,0.0,0.0,-0.0
79,H2,0.0,0.0,25.440403263475172
80,Li-Ion,0.0,0.0,2117.032581454507
80,CAES,0.0,0.0,150.23790667390924
80,PHS,0.0,0.0,-0.0
80,H2,0.0,0.0,25.440403263475172
81,Li-Ion,0.0,0.0,2117.032581454507
81,CAES,0.0,0.0,150.23790667390924
81,PHS,0.0,0.0,0.0
81,H2,0.0,0.0,25.440403263475172
82,Li-Ion,0.0,431.20681953849964,1649.3231175694402
82,CAES,0.0,0.0,150.23790667390924
82,PHS,0.0,-0.0,0.0
82,H2,0.0,0.0,25.440403263475172
83,Li-Ion,0.0,555.4034430012998,1046.9035017477909
83,CAES,0.0,0.0,150.23790667390924
83,PHS,0.0,-0.0,0.0
83,H2,0.0,0.0,25.440403263475172
84,Li-Ion,0.0,473.8329074367273,532.95955404882
84,CAES,0.0,138.5125059750726,0.0
84,PHS,0.0,0.0,-0.0
84,H2,0.0,0.0,25.440403263475172
85,Li-Ion,0.0,271.4161647130931,238.5673896958446
85,CAES,0.0,0.0,-0.0
85,PHS,0.0,-0.0,0.0
85,H2,0.0,23.45489288990684,0.0
86,Li-Ion,0.0,0.0,238.5673896958446
86,CAES,0.0,0.0,-0.0
86,PHS,0.0,0.0,-0.0
86,H2,0.0,0.0,-0.0
87,Li-Ion,0.0,0.0,238.5673896958446
87,CAES,0.0,0.0,-0.0
87,PHS,0.0,0.0,-0.0
87,H2,0.0,0.0,-0.0
88,Li-Ion,0.0,0.0,238.5673896958446
88,CAES,0.0,0.0,-0.0
88,PHS,0.0,0.0,-0.0
88,H2,0.0,0.0,-0.0
89,Li-Ion,0.0,7.798713471659941,230.10849727682606
89,CAES,0.0,0.0,-0.0
89,PHS,0.0,-0.0,0.0
89,H2,0.0,0.0,-0.0
90,Li-Ion,0.0,32.28868254610621,195.0865038413857
90,CAES,0.0,0.0,-0.0
90,PHS,0.0,-0.0,0.0
90,H2,0.0,0.0,-0.0
91,Li-Ion,0.0,169.81053145786888,10.901122183461682
91,CAES,0.0,-0.0,0.0
91,PHS,0.0,0.0,-0.0
91,H2,0.0,-0.0,0.0
92,Li-Ion,0.0,10.05033806048067,0.0
92,CAES,0.0,-0.0,0.0
92,PHS,0.0,-0.0,0.0
92,H2,0.0,-0.0,0.0
93,Li-Ion,0.0,0.0,-0.0
93,CAES,0.0,0.0,-0.0
93,PHS,0.0,0.0,-0.0
93,H2,0.0,0.0,-0.0
94,Li-Ion,0.0,0.0,-0.0
94,CAES,0.0,0.0,-0.0
94,PHS,0.0,0.0,-0.0
94,H2,0.0,0.0,-0.0
95,Li-Ion,0.0,0.0,-0.0
95,CAES,0.0,0.0,-0.0
95,PHS,0.0,0.0,-0.0
95,H2,0.0,0.0,-0.0
96,Li-Ion,0.0,0.0,-0.0
96,CAES,0.0,0.0,-0.0
96,PHS,0.0,0.0,-0.0
96,H2,0.0,0.0,-0.0
97,Li-Ion,0.0,0.0,-0.0
97,CAES,0.0,0.0,-0.0
97,PHS,0.0,0.0,-0.0
97,H2,0.0,0.0,-0.0
98,Li-Ion,0.0,0.0,-0.0
98,CAES,0.0,0.0,-0.0
98,PHS,0.0,0.0,-0.0
98,H2,0.0,0.0,-0.0
99,Li-Ion,0.0,0.0,-0.0
99,CAES,0.0,0.0,-0.0
99,PHS,0.0,0.0,-0.0
99,H2,0.0,0.0,-0.0
100,Li-Ion,0.0,0.0,-0.0
100,CAES,0.0,0.0,-0.0
100,PHS,0.0,0.0,-0.0
100,H2,0.0,0.0,-0.0
101,Li-Ion,0.0,0.0,-0.0
101,CAES,0.0,0.0,-0.0
101,PHS,0.0,0.0,-0.0
101,H2,0.0,0.0,-0.0
102,Li-Ion,0.0,0.0,-0.0
102,CAES,0.0,0.0,-0.0
102,PHS,0.0,0.0,-0.0
102,H2,0.0,0.0,-0.0
103,Li-Ion,0.0,0.0,-0.0
103,CAES,0.0,0.0,-0.0
103,PHS,0.0,0.0,-0.0
103,H2,0.0,0.0,-0.0
104,Li-Ion,321.86255615462153,0.0,296.74261456054614
104,CAES,-0.0,0.0,-0.0
104,PHS,0.0,0.0,-0.0
104,H2,0.0,0.0,-0.0
105,Li-Ion,0.0,0.0,296.74261456054614
105,CAES,0.0,0.0,-0.0
105,PHS,0.0,0.0,-0.0
105,H2,0.0,0.0,-0.0
106,Li-Ion,0.0,0.0,296.74261456054614
106,CAES,0.0,0.0,-0.0
106,PHS,0.0,0.0,-0.0
106,H2,0.0,0.0,-0.0
107,Li-Ion,0.0,186.46355926610005,94.4944881700901
107,CAES,0.0,0.0,-0.0
107,PHS,0.0,-0.0,0.0
107,H2,0.0,0.0,-0.0
108,Li-Ion,0.0,87.11961346532824,0.0
108,CAES,0.0,-0.0,0.0
108,PHS,0.0,-0.0,0.0
108,H2,0.0,-0.0,0.0
109,Li-Ion,0.0,0.0,-0.0
109,CAES,0.0,0.0,-0.0
109,PHS,0.0,0.0,-0.0
109,H2,0.0,0.0,-0.0
110,Li-Ion,0.0,0.0,-0.0
110,CAES,0.0,0.0,-0.0
110,PHS,0.0,0.0,-0.0
110,H2,0.0,0.0,-0.0
111,Li-Ion,0.0,0.0,-0.0
111,CAES,0.0,0.0,-0.0
111,PHS,0.0,0.0,-0.0
111,H2,0.0,0.0,-0.0
112,Li-Ion,0.0,0.0,-0.0
112,CAES,0.0,0.0,-0.0
112,PHS,0.0,0.0,-0.0
112,H2,0.0,0.0,-0.0
113,Li-Ion,0.0,0.0,-0.0
113,CAES,0.0,0.0,-0.0
113,PHS,0.0,0.0,-0.0
113,H2,0.0,0.0,-0.0
114,Li-Ion,0.0,0.0,-0.0
114,CAES,0.0,0.0,-0.0
114,PHS,0.0,0.0,-0.0
114,H2,0.0,0.0,-0.0
115,Li-Ion,0.0,0.0,-0.0
115,CAES,0.0,0.0,-0.0
115,PHS,0.0,0.0,-0.0
115,H2,0.0,0.0,-0.0
116,Li-Ion,0.0,0.0,-0.0
116,CAES,0.0,0.0,-0.0
116,PHS,0.0,0.0,-0.0
116,H2,0.0,0.0,-0.0
117,Li-Ion,0.0,0.0,-0.0
117,CAES,0.0,0.0,-0.0
117,PHS,0.0,0.0,-0.0
117,H2,0.0,0.0,-0.0
118,Li-Ion,0.0,0.0,-0.0
118,CAES,0.0,0.0,-0.0
118,PHS,0.0,0.0,-0.0
118,H2,0.0,0.0,-0.0
119,Li-Ion,0.0,0.0,-0.0
119,CAES,0.0,0.0,-0.0
119,PHS,0.0,0.0,-0.0
119,H2,0.0,0.0,-0.0
120,Li-Ion,0.0,0.0,-0.0
120,CAES,0.0,0.0,-0.0
120,PHS,0.0,0.0,-0.0
120,H2,0.0,0.0,-0.0
121,Li-Ion,0.0,0.0,-0.0
121,CAES,0.0,0.0,-0.0
121,PHS,0.0,0.0,-0.0
121,H2,0.0,0.0,-0.0
122,Li-Ion,0.0,0.0,-0.0
122,CAES,0.0,0.0,-0.0
122,PHS,0.0,0.0,-0.0
122,H2,0.0,0.0,-0.0
123,Li-Ion,0.0,0.0,-0.0
123,CAES,0.0,0.0,-0.0
123,PHS,0.0,0.0,-0.0
123,H2,0.0,0.0,-0.0
124,Li-Ion,273.4212640684081,0.0,252.08194996479068
124,CAES,-0.0,0.0,0.0
124,PHS,0.0,0.0,-0.0
124,H2,0.0,0.0,-0.0
125,Li-Ion,0.0,0.0,252.08194996479068
125,CAES,-0.0,0.0,-0.0
125,PHS,0.0,0.0,-0.0
125,H2,0.0,0.0,-0.0
126,Li-Ion,0.0,0.0,252.08194996479068
126,CAES,0.0,0.0,-0.0
126,PHS,0.0,0.0,-0.0
126,H2,0.0,0.0,-0.0
127,Li-Ion,0.0,0.0,252.08194996479068
127,CAES,0.0,0.0,0.0
127,PHS,0.0,0.0,-0.0
127,H2,0.0,0.0,-0.0
128,Li-Ion,0.0,0.0,252.08194996479068
128,CAES,225.5910900434343,0.0,207.98470838246052
128,PHS,0.0,0.0,-0.0
128,H2,0.0,0.0,-0.0
129,Li-Ion,0.0,0.0,252.08194996479068
129,CAES,0.0,0.0,207.98470838246052
129,PHS,0.0,0.0,-0.0
129,H2,0.0,0.0,-0.0
130,Li-Ion,0.0,0.0,252.08194996479068
130,CAES,0.0,0.0,207.98470838246052
130,PHS,0.0,0.0,-0.0
130,H2,0.0,0.0,-0.0
131,Li-Ion,0.0,232.4080744581469,-0.0
131,CAES,0.0,191.75242653691916,-0.0
131,PHS,0.0,-0.0,0.0
131,H2,0.0,-0.0,-0.0
132,Li-Ion,0.0,0.0,0.0
132,CAES,0.0,0.0,-0.0
132,PHS,0.0,0.0,-0.0
132,H2,0.0,0.0,0.0
133,Li-Ion,0.0,0.0,-0.0
133,CAES,0.0,0.0,-0.0
133,PHS,0.0,0.0,-0.0
133,H2,0.0,0.0,-0.0
134,Li-Ion,0.0,0.0,-0.0
134,CAES,0.0,0.0,-0.0
134,PHS,0.0,0.0,-0.0
134,H2,0.0,0.0,-0.0
135,Li-Ion,0.0,0.0,-0.0
135,CAES,0.0,0.0,0.0
135,PHS,0.0,0.0,-0.0
135,H2,0.0,0.0,-0.0
136,Li-Ion,0.0,0.0,-0.0
136,CAES,-0.0,0.0,-0.0
136,PHS,0.0,0.0,-0.0
136,H2,0.0,0.0,-0.0
137,Li-Ion,0.0,0.0,-0.0
137,CAES,0.0,0.0,-0.0
137,PHS,0.0,0.0,-0.0
137,H2,0.0,0.0,-0.0
138,Li-Ion,0.0,0.0,-0.0
138,CAES,0.0,0.0,-0.0
138,PHS,0.0,0.0,-0.0
138,H2,0.0,0.0,-0.0
139,Li-Ion,0.0,0.0,-0.0
139,CAES,0.0,0.0,0.0
139,PHS,0.0,0.0,-0.0
139,H2,0.0,0.0,-0.0
140,Li-Ion,0.0,0.0,-0.0
140,CAES,-0.0,0.0,-0.0
140,PHS,0.0,0.0,-0.0
140,H2,0.0,0.0,-0.0
141,Li-Ion,0.0,0.0,-0.0
141,CAES,0.0,0.0,0.0
141,PHS,0.0,0.0,-0.0
141,H2,0.0,0.0,-0.0
142,Li-Ion,0.0,0.0,-0.0
142,CAES,-0.0,0.0,-0.0
142,PHS,0.0,0.0,-0.0
142,H2,0.0,0.0,-0.0
143,Li-Ion,0.0,0.0,-0.0
143,CAES,0.0,0.0,-0.0
143,PHS,0.0,0.0,-0.0
143,H2,0.0,0.0,-0.0
144,Li-Ion,0.0,0.0,-0.0
144,CAES,0.0,0.0,0.0
144,PHS,0.0,0.0,-0.0
144,H2,0.0,0.0,-0.0
145,Li-Ion,0.0,0.0,-0.0
145,CAES,0.0,0.0,-0.0
145,PHS,0.0,0.0,-0.0
145,H2,0.0,0.0,-0.0
146,Li-Ion,0.0,0.0,-0.0
146,CAES,0.0,0.0,-0.0
146,PHS,0.0,0.0,-0.0
146,H2,0.0,0.0,-0.0
147,Li-Ion,0.0,0.0,-0.0
147,CAES,0.0,0.0,-0.0
147,PHS,0.0,0.0,-0.0
147,H2,0.0,0.0,-0.0
148,Li-Ion,0.0,0.0,-0.0
148,CAES,-1.1368683772161603e-13,0.0,-1.048140854583481e-13
148,PHS,0.0,0.0,-0.0
148,H2,0.0,0.0,-0.0
149,Li-Ion,0.0,0.0,-0.0
149,CAES,0.0,0.0,-1.048140854583481e-13
149,PHS,0.0,0.0,-0.0
149,H2,0.0,0.0,-0.0
150,Li-Ion,0.0,0.0,-0.0
150,CAES,0.0,0.0,-1.048140854583481e-13
150,PHS,0.0,0.0,-0.0
150,H2,0.0,0.0,-0.0
151,Li-Ion,0.0,0.0,-0.0
151,CAES,0.0,0.0,-1.048140854583481e-13
151,PHS,0.0,0.0,-0.0
151,H2,0.0,0.0,-0.0
152,Li-Ion,0.0,0.0,-0.0
152,CAES,0.0,0.0,-1.048140854583481e-13
152,PHS,0.0,0.0,-0.0
152,H2,0.0,0.0,-0.0
153,Li-Ion,0.0,0.0,-0.0
153,CAES,0.0,0.0,-1.048140854583481e-13
153,PHS,0.0,0.0,-0.0
153,H2,0.0,0.0,-0.0
154,Li-Ion,0.0,0.0,-0.0
154,CAES,0.0,0.0,-1.048140854583481e-13
154,PHS,0.0,0.0,-0.0
154,H2,0.0,0.0,-0.0
155,Li-Ion,0.0,0.0,-0.0
155,CAES,0.0,0.0,-1.048140854583481e-13
155,PHS,0.0,0.0,-0.0
155,H2,0.0,0.0,-0.0
156,Li-Ion,0.0,0.0,-0.0
156,CAES,0.0,0.0,-1.048140854583481e-13
156,PHS,0.0,0.0,-0.0
156,H2,0.0,0.0,-0.0
157,Li-Ion,0.0,0.0,-0.0
157,CAES,0.0,0.0,-1.048140854583481e-13
157,PHS,0.0,0.0,-0.0
157,H2,0.0,0.0,-0.0
158,Li-Ion,0.0,0.0,-0.0
158,CAES,1.1368683772161603e-13,0.0,-0.0
158,PHS,0.0,0.0,-0.0
158,H2,0.0,0.0,-0.0
159,Li-Ion,0.0,0.0,-0.0
159,CAES,0.0,0.0,-0.0
159,PHS,0.0,0.0,-0.0
159,H2,0.0,0.0,-0.0
160,Li-Ion,0.0,0.0,-0.0
160,CAES,0.0,0.0,-0.0
160,PHS,0.0,0.0,-0.0
160,H2,0.0,0.0,-0.0
161,Li-Ion,0.0,0.0,-0.0
161,CAES,0.0,0.0,-0.0
161,PHS,0.0,0.0,-0.0
161,H2,0.0,0.0,-0.0
162,Li-Ion,0.0,0.0,-0.0
162,CAES,0.0,0.0,0.0
162,PHS,0.0,0.0,-0.0
162,H2,0.0,0.0,-0.0
163,Li-Ion,-0.0,0.0,-0.0
163,CAES,-0.0,0.0,-0.0
163,PHS,0.0,0.0,-0.0
163,H2,-0.0,0.0,-0.0
164,Li-Ion,0.0,0.0,-0.0
164,CAES,0.0,0.0,-0.0
164,PHS,0.0,0.0,-0.0
164,H2,0.0,0.0,-0.0
165,Li-Ion,0.0,0.0,-0.0
165,CAES,0.0,0.0,-0.0
165,PHS,0.0,0.0,-0.0
165,H2,0.0,0.0,-0.0
166,Li-Ion,0.0,0.0,-0.0
166,CAES,0.0,0.0,0.0
166,PHS,0.0,0.0,-0.0
166,H2,0.0,0.0,-0.0
167,Li-Ion,0.0,0.0,-0.0
167,CAES,0.0,0.0,-0.0
167,PHS,0.0,0.0,-0.0
167,H2,0.0,0.0,-0.0
168,Li-Ion,0.0,0.0,-0.0
168,CAES,-0.0,0.0,0.0
168,PHS,0.0,0.0,-0.0
