Hour,65c,74c
519,941.258823093353,0.0
520,859.2955654996903,0.0
521,878.9122372412086,0.0
522,997.3922121327996,0.0
523,808.4290929506999,0.0
524,844.00858104861,0.0
525,1134.1051914924685,0.0
526,657.9623398175909,0.0
527,855.5042936755682,0.0
528,721.1452550320301,0.0
529,97.03507932526804,0.0
530,251.12142523405723,0.0
531,339.93728188854084,0.0
532,343.53778092356526,0.0
533,266.37287395056535,0.0
534,0.0,0.0
535,0.0,0.0
536,453.8126632655657,0.0
537,322.1993306720148,0.0
538,634.6952036370917,0.0
539,877.7429744655326,0.0
540,740.0103840750437,0.0
541,660.5784470449252,0.0
542,971.6722030727352,0.0
543,907.3408569810429,0.0
544,858.860052144932,0.0
545,864.590520062866,0.0
546,1106.7573866183595,0.0
547,1391.6425177574656,0.0
548,1468.092052776466,0.0
549,1629.7963739186657,0.0
550,1338.4022676831657,0.0
551,877.2177273092661,0.0
552,906.202083200266,0.0
553,788.8144411800658,0.0
554,921.651368211666,0.0
555,1060.2511704182657,0.0
556,887.3414748417657,0.0
557,876.8263139081655,0.0
558,937.8014769045661,0.0
559,1081.5954082943658,0.0
560,864.1819218544659,0.0
561,1159.025530946266,0.0
562,1246.6761970801658,0.0
563,1220.7043321166657,0.0
564,1157.9158805270654,0.0
565,1265.3569748751656,0.0
566,1332.7943413995658,0.0
567,1302.4619462266655,0.0
568,1259.7664324341658,0.0
569,1132.9089077810659,0.0
570,969.3411529431661,0.0
571,1302.2225884112659,0.0
572,1590.0478638506656,0.0
573,1392.6661856027658,0.0
574,1558.6776248967658,0.0
575,725.815695255966,0.0
576,329.5779303923656,0.0
577,319.25034079686577,0.0
578,435.951747424166,0.0
579,1178.900898758266,0.0
580,1491.5266041608656,0.0
581,1514.6423083365657,0.0
582,1450.2535699847658,0.0
583,1442.2514511516656,0.0
584,1707.0,56.0382480274659
585,1707.0,268.16064543446566
586,1707.0,641.7495617984615
587,1707.0,700.0
588,1707.0,700.0
589,1707.0,700.0
590,1707.0,661.7718617774659
591,1707.0,482.36829882076574
592,1707.0,454.8036014367656
593,1707.0,13.99097926156594
594,1707.0,12.677510023365812
595,1707.0,110.18057334486602
596,1625.332025595666,0.0
597,1119.1018231426656,0.0
598,791.4368339137657,0.0
599,602.536111851566,0.0
600,598.339605138566,0.0
601,412.2039724522657,0.0
602,414.4216421865659,0.0
603,432.2851457715657,0.0
604,497.96861191306584,0.0
605,588.9796724267659,0.0
606,715.3425189202657,0.0
607,764.4965350639653,0.0
608,314.300406685266,0.0
609,983.6853329356655,0.0
610,1658.438109918366,0.0
611,1707.0,242.50085738026576
612,1341.1197944353657,0.0
613,1081.5100425401656,0.0
614,769.1461459451658,0.0
615,1075.554212003166,0.0
616,893.761366504166,0.0
617,562.5271104956656,0.0
618,843.349378147566,0.0
619,995.8596920501656,0.0
620,506.8923669163661,0.0
621,0.0,0.0
622,0.0,0.0
623,0.0,0.0
624,0.0,0.0
625,0.0,0.0
626,0.0,0.0
627,0.0,0.0
628,165.78869959196584,0.0
629,372.51612677576566,0.0
630,858.0606870685655,0.0
631,204.19581285856532,0.0
632,142.47345853456557,0.0
633,330.7360949175653,0.0
634,552.0520293286658,0.0
635,534.797955235366,0.0
636,340.5794678960657,0.0
637,93.56620500656538,0.0
638,78.86357688004604,0.0
639,0.0,0.0
640,0.0,0.0
641,0.0,0.0
642,49.20232669757937,0.0
643,340.7345005818897,0.0
644,457.35932180350954,0.0
645,322.289103100363,0.0
646,178.3117099511428,0.0
647,90.91416714315639,0.0
648,123.00263669480762,0.0
649,153.71312610339987,0.0
650,163.42628642719978,0.0
651,247.92284682899958,0.0
652,323.96986005799954,0.0
653,252.9786812479997,0.0
654,17.596437369999876,0.0
655,116.68229140580874,0.0
656,286.183646593773,0.0
657,953.4842851136002,0.0
658,1631.2671918597002,0.0
659,1707.0,49.93043265249992
660,1707.0,294.23098007015807
661,1627.0378260606483,0.0
662,1707.0,246.09516926534707
663,1707.0,191.47311766705374
664,1707.0,198.83028645897704
665,1707.0,94.00191756998355
666,1555.8948287266624,0.0
667,1707.0,154.88503969448584
668,1707.0,527.1632179943999
669,1450.1827535657003,0.0
670,1440.5767166678002,0.0
671,1332.6007064918997,0.0
672,1707.0,136.54334526229997
673,1493.8858152665,0.0
674,898.3035706115,0.0
675,894.1032962478263,0.0
676,979.9101663029998,0.0
677,1302.8523428129,0.0
678,1225.5356198078,0.0
679,900.5832158208002,0.0
680,1214.3741502922999,0.0
681,1707.0,147.99126873710014
682,1707.0,141.9471611001
683,1707.0,155.2947803822999
684,1707.0,480.75970715119996
685,1707.0,33.394118397789136
686,1707.0,6.8594573671506565
687,1542.92473959891,0.0
688,1566.7845602557388,0.0
689,1376.468089440904,0.0
690,1563.9795208789626,0.0
691,1707.0,145.8401133564678
692,1707.0,255.56903560501996
693,1707.0,95.15553888413214
694,1558.7274099841397,0.0
695,1307.7544524051068,0.0
696,1449.815466870168,0.0
697,1454.4211454133647,0.0
698,1502.923961029612,0.0
699,1587.6924359112613,0.0
700,1678.252980553568,0.0
701,1670.0590266037489,0.0
702,1536.8631412930924,0.0
703,1707.0,110.34376540299034
704,1555.6997942715777,0.0
705,1503.5091406496645,0.0
706,1302.67894949567,0.0
707,1229.1488252707,0.0
708,1257.7873779757,0.0
709,1150.6288578197,0.0
710,1018.567715087425,0.0
711,967.0786604033672,0.0
712,1275.8263399682096,0.0
713,1468.346635244812,0.0
714,1549.4591027699016,0.0
715,1189.3267899979696,0.0
716,1549.4912764445467,0.0
717,858.7431270983718,0.0
718,636.0980398606577,0.0
719,111.67344182833799,0.0
720,555.2185548904502,0.0
721,432.18716664923755,0.0
722,675.687654209459,0.0
723,939.5522678958296,0.0
724,1279.2501114402128,0.0
725,1058.2385413108684,0.0
726,1187.477712836529,0.0
727,1171.6350646449966,0.0
728,1287.182804853647,0.0
729,1707.0,184.6379594555002
730,1657.4632769899,0.0
731,1707.0,397.236416427731
732,1707.0,373.8527499599449
733,1707.0,194.66948350175426
734,1707.0,115.12005224059949
735,1707.0,123.3463603952269
736,1387.5038924171124,0.0
737,1213.687992553789,0.0
738,1335.9562839091027,0.0
739,1305.1863127114093,0.0
740,820.8117560788521,0.0
741,999.8115898845623,0.0
742,43.533829496829675,0.0
743,529.7566476510455,0.0
744,495.8124285932848,0.0
745,879.391890221042,0.0
746,1187.0947675377465,0.0
747,660.9617878637504,0.0
748,1122.581864506489,0.0
749,1032.2312730860078,0.0
750,1704.8386300966602,0.0
751,1681.2775757530403,0.0
752,1508.2592093805877,0.0
753,1707.0,449.925192859118
754,1707.0,428.481101577043
755,1707.0,438.73314348873
756,1707.0,208.0461284943228
757,1306.0107048850623,0.0
758,1707.0,73.79654421936618
759,1659.7893512141295,0.0
760,1086.0356681820658,0.0
761,1575.4224317610656,0.0
762,1427.1596856568663,0.0
763,937.0033674646658,0.0
764,671.2024817019663,0.0
765,646.8929360642654,0.0
766,139.0405335978661,0.0
767,0.0,0.0
768,0.0,0.0
769,0.0,0.0
770,0.0,0.0
771,0.0,0.0
772,0.0,0.0
773,0.0,0.0
774,79.69984857606562,0.0
775,471.60194326106523,0.0
776,195.82874524175872,0.0
777,366.58037111782363,0.0
778,717.659852205514,0.0
779,473.8606768912573,0.0
780,777.6035378279967,0.0
781,799.1454509906034,0.0
782,599.4791502540821,0.0
783,747.9050822679013,0.0
784,1122.2383452223098,0.0
785,1707.0,137.4744426189119
786,1707.0,146.1371543908586
787,1101.0981545985921,0.0
788,854.7128191467797,0.0
789,580.7174161860456,0.0
790,371.69984043536084,0.0
791,611.3691283712667,0.0
792,684.2799701753609,0.0
793,551.3326726572998,0.0
794,819.5467888568999,0.0
795,1055.0825167975,0.0
796,1612.8156270777997,0.0
797,1664.6728980077232,0.0
798,1673.8021506138998,0.0
799,1707.0,325.29531607880017
800,1707.0,198.15811853590003
801,1337.0370591514998,0.0
802,1621.0334222678,0.0
803,1460.1256900938163,0.0
804,1242.8653996555624,0.0
805,1166.312279901632,0.0
806,1162.0905875721257,0.0
807,1707.0,59.03827630072401
808,1707.0,0.37276981315378954
809,1707.0,51.16148561190005
810,1707.0,241.06778584669996
811,1707.0,383.17808302883986
812,1707.0,635.3928924645122
813,1707.0,478.31098958392585
814,1707.0,317.7012890521003
815,1707.0,135.97454356675516
816,1707.0,105.46682410325064
817,1500.3421011052287,0.0
818,1651.7811617641908,0.0
819,1411.2120602972236,0.0
820,716.2911395726609,0.0
821,466.85702689278185,0.0
822,372.26607224011286,0.0
823,265.8883651938572,0.0
824,179.42967774662054,0.0
825,1129.7239435550055,0.0
826,1707.0,218.45405525413423
827,1707.0,260.36391030714947
828,1707.0,246.43575718354205
829,1707.0,167.22884174481075
830,1707.0,118.1010764935552
831,1707.0,68.50547361454451
832,1707.0,39.74041855463316
833,1707.0,151.1840123616148
834,1628.1030730890443,0.0
835,1396.3399588588095,0.0
836,1314.6381616605088,0.0
837,1145.6879094409414,0.0
838,901.393078021051,0.0
839,584.4325308726163,0.0
840,662.099551034417,0.0
841,284.20299706068585,0.0
842,171.51826456997964,0.0
843,116.70391196349055,0.0
844,0.0,0.0
845,0.0,0.0
846,0.0,0.0
847,222.29991040276616,0.0
848,108.03680749006358,0.0
849,1098.5087553910237,0.0
850,1707.0,397.8783273604076
851,1707.0,618.5572451293318
852,1707.0,578.4272054433239
853,1707.0,447.51506715506514
854,1707.0,398.56273786981666
855,1707.0,259.02319838194825
856,1707.0,482.9594320198823
857,1707.0,625.8291347479544
858,1707.0,441.1701695941009
859,1707.0,473.8708090322001
860,1707.0,460.2532473110997
861,1707.0,65.56305852610018
862,1509.2290605521002,0.0
863,1194.3334611514997,0.0
864,1427.840551900332,0.0
865,1171.6494066288994,0.0
866,1278.6077524371458,0.0
867,903.3648148912815,0.0
868,1158.177120766755,0.0
869,948.4298303990238,0.0
870,1131.7923990766185,0.0
871,1187.8509439875008,0.0
872,1036.9276810220706,0.0
873,1230.2048685011516,0.0
874,1506.7537660456142,0.0
875,1659.3378467855898,0.0
876,1707.0,37.07924302186755
877,1696.6035300517103,0.0
878,1707.0,68.00176314186565
879,1669.974108476831,0.0
880,1366.445291548581,0.0
881,1306.5639127428658,0.0
882,1064.9792655471445,0.0
883,1081.9667616130193,0.0
884,946.6761612984101,0.0
885,1243.0376170727352,0.0
886,739.7559091904445,0.0
887,234.57320438615793,0.0
888,198.73670790335927,0.0
889,247.35037372646582,0.0
890,378.95511868946585,0.0
891,733.5534512708658,0.0
892,988.6012150952657,0.0
893,498.8064690579655,0.0
894,223.2493708096655,0.0
895,46.41018737456545,0.0
896,0.0,0.0
897,0.0,0.0
898,201.81610048676578,0.0
899,331.4218265848657,0.0
900,279.06830872376565,0.0
901,306.66199732856546,0.0
902,451.50687798476554,0.0
903,389.40075877976585,0.0
904,327.74661827096577,0.0
905,434.33588052396556,0.0
906,573.960477273066,0.0
907,1198.0075030013659,0.0
908,1707.0,91.33617382624266
909,1470.2458910870782,0.0
910,981.1992517706088,0.0
911,1220.630423328999,0.0
912,1386.7009780196488,0.0
913,808.6926427785339,0.0
914,747.9323854826969,0.0
915,725.9236193738251,0.0
916,711.9842816354526,0.0
917,393.20641170479314,0.0
918,171.35055566016928,0.0
919,337.8290243020022,0.0
920,464.5428364616783,0.0
921,1171.2366503027986,0.0
922,1471.9275124412081,0.0
923,1635.7510705251452,0.0
924,1620.433966187197,0.0
925,1502.2944338762,0.0
926,1581.3520331877,0.0
927,1497.960501041281,0.0
928,1421.5627943041502,0.0
929,1488.8530944981605,0.0
930,1446.9482252844327,0.0
931,1330.199569400006,0.0
932,1430.1702399595001,0.0
933,1522.6150462107,0.0
934,1470.6045334563,0.0
935,680.2117075803002,0.0
936,956.8402514646998,0.0
937,1071.6040213940998,0.0
938,648.1573759731998,0.0
939,1456.6156349954,0.0
940,1436.4404736282,0.0
941,1586.0895104992937,0.0
942,1405.861333837793,0.0
943,1707.0,133.08878955242727
944,1707.0,95.86734847565405
945,1707.0,395.5341113297227
946,1707.0,503.17272016730647
947,1707.0,336.79567860610007
948,1707.0,171.66744957744842
949,1635.0666769881675,0.0
950,1707.0,132.20758922243985
951,1435.4977737200327,0.0
952,1462.3058914712906,0.0
953,1707.0,143.0334996190521
954,1579.6559062272613,0.0
955,1489.8690714263591,0.0
956,1662.6599657962627,0.0
957,1395.900544418566,0.0
958,1185.112790868066,0.0
959,1061.0696499636647,0.0
960,971.497557471949,0.0
961,479.0697942283454,0.0
962,271.7064779400554,0.0
963,155.80843467035547,0.0
964,248.68302023585565,0.0
965,325.4852352672408,0.0
966,591.3586062767451,0.0
967,585.6642277984259,0.0
968,557.7434998843261,0.0
969,1563.4812951975598,0.0
970,1707.0,434.74176956923367
971,1707.0,552.7219919495861
972,1707.0,480.9004122756314
973,1707.0,377.7745019876099
974,1707.0,356.7488941005658
975,1707.0,215.1535568305659
976,1707.0,175.20193084086566
977,1200.2356289115655,0.0
978,1076.3129848007661,0.0
979,857.1041823009656,0.0
980,772.4760401140658,0.0
981,968.6582745923662,0.0
982,732.9247911227911,0.0
983,318.97209647262986,0.0
984,230.36098485126615,0.0
985,208.8997505822657,0.0
986,158.898104722625,0.0
987,0.0,0.0
988,0.0,0.0
989,0.0,0.0
990,32.12442895806578,0.0
991,16.448904567265686,0.0
992,245.0265166047216,0.0
