Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
Data,54,0.0,0.0,3042.106354534502,0.0,0.0,555.74,0.0,543.6,0,436.4463545345017,0.0,3705,-436.4463545345019
Data,55,-0.0,0.0,2648.9255933870836,0.0,0.0,505.42,0.0,540.4,0,195.74559338708391,0.0,3499,-195.7455933870836
Data,56,-0.0,0.0,2507.316365276697,0.0,292.0336347233026,409.25,0.0,38.4,0,0,0.0,3247,292.03363472330295
Data,57,-0.0,0.0,2426.428389610222,0.0,388.57161038977785,344.4,0.0,41.6,0,0,0.0,3201,388.571610389778
Data,58,-0.0,0.0,2047.0761361919203,0.0,856.2038638080791,296.32,0.0,38.4,0,0,0.0,3238,856.2038638080796
Data,59,-0.0,0.0,2004.5723482257092,0.0,908.2176517742909,289.61,0.0,41.6,0,0,0.0,3244,908.2176517742907
Data,60,-0.0,0.0,2090.9049254702995,0.0,897.3450745297001,279.55,0.0,3.2,0,0,0.0,3271,897.3450745297005
Data,61,-0.0,0.0,2201.49195967416,0.0,677.55804032584,273.95,0.0,0.0,0,0,0.0,3153,677.5580403258398
Data,62,-0.0,0.0,2003.6626148898265,0.0,727.4973851101731,272.84,0.0,0.0,0,0,0.0,3004,727.4973851101736
Data,63,-0.0,0.0,2174.0412772514114,0.0,384.4687227485885,288.49,0.0,0.0,0,0,0.0,2847,384.46872274858856
Data,64,-0.0,0.0,2566.4766084354924,0.0,37.02339156450759,307.5,0.0,0.0,0,0,0.0,2911,37.02339156450762
Data,65,-0.0,0.0,2028.6177554626381,0.0,247.4198445373615,389.13,0.0,454.8324,0,0,0.0,3120,247.41984453736188
Data,66,-0.0,0.0,1763.0233501954979,0.0,633.386649804502,497.59,0.0,502.0,0,0,0.0,3396,633.3866498045022
Data,67,-0.0,0.0,1663.1747469074726,0.0,944.5952530925273,598.23,0.0,502.0,0,0,0.0,3708,944.5952530925274
Data,68,0.0,0.0,1703.1225892815137,0.0,894.8774107184863,615.0,0.0,502.0,0,0,0.0,3715,894.8774107184863
Data,69,0.0,0.0,1605.4769788606548,0.0,951.7930211393452,536.73,0.0,502.0,0,0,0.0,3596,951.7930211393452
Data,70,0.0,0.0,1718.7188313623858,0.0,716.9311686376144,476.35,0.0,502.0,0,0,0.0,3414,716.9311686376142
Data,71,0.0,0.0,1597.8079066482605,0.0,689.6920933517395,455.1,0.0,508.4,0,0,0.0,3251,689.6920933517395
Data,72,0.0,0.0,1775.3205118129974,0.0,564.2394881870025,445.04,0.0,540.4,0,0,0.0,3325,564.2394881870025
Data,73,0.0,0.0,1640.9920884847904,0.0,657.9579115152098,433.85,0.0,537.2,0,0,0.0,3270,657.9579115152095
Data,74,0.0,0.0,1583.5308185346917,0.0,830.1591814653084,474.11,0.0,537.2,0,0,0.0,3425,830.1591814653083
Data,75,0.0,0.0,1778.4554820122512,0.0,722.7445179877492,516.6,0.0,537.2,0,0,0.0,3555,722.7445179877487
Data,76,0.0,0.0,1628.0629867999,0.0,847.2470132001002,657.49,0.0,537.2,0,0,0.0,3670,847.2470132000999
Data,77,0.0,0.0,1834.110257095779,0.0,687.6397429042211,710.05,0.0,537.2,0,0,0.0,3769,687.6397429042211
Data,78,0.0,0.0,1955.210225331346,0.0,499.2397746686542,722.35,0.0,537.2,0,0,0.0,3714,499.2397746686539
Data,79,-0.0,0.0,1774.1334823974462,0.0,685.2565176025538,658.61,0.0,534.0,0,0,0.0,3652,685.2565176025538
Data,80,-0.0,0.0,1616.2104972373163,0.0,820.2795027626838,523.31,0.0,537.2,0,0,0.0,3497,820.2795027626837
Data,81,-0.0,0.0,1194.5942337882182,0.0,1422.935766211782,447.27,0.0,537.2,0,0,0.0,3602,1422.9357662117818
Data,82,-0.0,0.0,996.0255660369921,0.0,1707.0,402.55,0.0,321.3762,0,-297.0482339630075,0.0,3724,2004.048233963008
Data,83,-0.0,0.0,809.3356953727113,0.0,1707.0,362.29,0.0,358.4812,0,-462.8931046272886,0.0,3700,2169.8931046272887
Data,84,-0.0,0.0,832.1642350764578,0.0,1707.0,367.88,0.0,273.2253,0,-497.73046492354194,0.0,3678,2204.730464923542
Data,85,-0.0,0.0,1032.79030560608,0.0,1707.0,366.76,0.0,186.2,0,-171.24969439391992,0.0,3464,1878.24969439392
Data,86,-0.0,0.0,1454.9674108538745,0.0,1156.5248891461254,375.71,0.0,494.7977,0,0,0.0,3482,1156.5248891461256
Data,87,-0.0,0.0,1170.9003540267104,0.0,1270.2596459732895,420.44,0.0,540.4,0,0,0.0,3402,1270.2596459732897
Data,88,-0.0,0.0,952.7027279062492,0.0,1399.487272093751,486.41,0.0,540.4,0,0,0.0,3379,1399.4872720937508
Data,89,-0.0,0.0,908.4492689272773,0.0,1538.0007310727224,550.15,0.0,540.4,0,0,0.0,3537,1538.0007310727228
Data,90,-0.0,0.0,863.4817167787807,0.0,1612.6482832212196,668.67,0.0,537.2,0,0,0.0,3682,1612.6482832212193
Data,91,-0.0,0.0,869.8411446595009,-0.0,1707.0,696.63,0.0,540.4,0,-46.1288553404989,0.0,3860,1753.1288553404993
Data,92,0.0,0.0,1087.7384403937986,0.0,1517.3115596062016,648.55,0.0,540.4,0,0,0.0,3794,1517.3115596062016
Data,93,0.0,0.0,1116.4438127551855,0.0,1342.5061872448143,611.65,0.0,540.4,0,0,0.0,3611,1342.5061872448146
Data,94,0.0,0.0,1596.4414806602097,0.0,806.1885193397902,557.97,0.0,540.4,0,0,0.0,3501,806.1885193397903
Data,95,0.0,0.0,1801.765470725035,0.0,477.64452927496507,522.19,0.0,540.4,0,0,0.0,3342,477.64452927496507
Data,96,0.0,0.0,1974.2835846188912,0.0,357.47641538110867,518.84,0.0,540.4,0,0,0.0,3391,357.47641538110884
Data,97,0.0,0.0,1917.8943755955784,0.0,323.3156244044216,497.59,0.0,537.2,0,0,0.0,3276,323.3156244044216
Data,98,0.0,0.0,2016.1499275421777,0.0,378.6500724578225,492.0,0.0,537.2,0,0,0.0,3424,378.65007245782226
Data,99,0.0,0.0,1842.3053952406835,0.0,678.3746047593168,493.12,0.0,537.2,0,0,0.0,3551,678.3746047593164
Data,100,0.0,0.0,1912.68003226832,0.0,629.1799677316795,555.74,0.0,540.4,0,0,0.0,3638,629.17996773168
Data,101,0.0,0.0,1860.2640665474933,0.0,575.4259334525069,720.11,0.0,537.2,0,0,0.0,3693,575.4259334525067
Data,102,0.0,0.0,1945.1528391951354,0.0,398.697160804865,746.95,0.0,537.2,0,0,0.0,3628,398.69716080486455
Data,103,-0.0,0.0,1949.0466807433,0.0,331.1933192567003,686.56,0.0,537.2,0,0,0.0,3504,331.1933192567001
Data,104,-0.0,0.0,1961.9866051444415,0.0,353.30339485555857,572.51,0.0,537.2,0,0,0.0,3425,353.3033948555585
Data,105,-0.0,0.0,1702.5420282327689,0.0,1223.6779717672314,478.58,0.0,186.2,0,0,0.0,3591,1223.6779717672312
Data,106,-0.0,0.0,1464.8836728644694,0.0,1232.0763271355306,445.04,0.0,534.0,0,0,0.0,3676,1232.0763271355306
Data,107,-0.0,0.0,1229.5599487729942,0.0,1707.0,398.07,0.0,186.2,0,-88.1700512270059,0.0,3609,1795.1700512270058
Data,108,-0.0,0.0,1473.6307374505639,0.0,1540.9192625494363,390.25,0.0,186.2,0,0,0.0,3591,1540.919262549436
Data,109,-0.0,0.0,1620.1709303109308,0.0,838.9790696890694,365.65,0.0,537.2,0,0,0.0,3362,838.9790696890692
Data,110,-0.0,0.0,2055.988167682392,0.0,808.9018323176076,375.71,0.0,189.4,0,0,0.0,3430,808.901832317608
Data,111,-0.0,0.0,1943.9481233829506,0.0,786.6918766170492,415.96,0.0,189.4,0,0,0.0,3336,786.6918766170494
Data,112,-0.0,0.0,1921.8835476544175,0.0,783.3664523455824,427.15,0.0,192.6,0,0,0.0,3325,783.3664523455825
Data,113,-0.0,0.0,2036.7492495623553,0.0,426.7107504376448,481.94,0.0,543.6,0,0,0.0,3489,426.71075043764466
Data,114,-0.0,0.0,1922.7677574008123,0.0,517.8722425991881,612.76,0.0,543.6,0,0,0.0,3597,517.8722425991876
Data,115,-0.0,0.0,2203.8991132302003,0.0,363.00088676979954,676.5,0.0,543.6,0,0,0.0,3787,363.00088676979965
Data,116,0.0,0.0,1649.5008021825986,0.0,847.2891978174014,658.61,0.0,543.6,0,0,0.0,3699,847.2891978174014
Data,117,0.0,0.0,1658.5651741005797,0.0,699.3848258994202,636.25,0.0,546.8,0,0,0.0,3541,699.3848258994203
Data,118,0.0,0.0,2066.007536952168,0.0,177.86246304783208,610.53,0.0,543.6,0,0,0.0,3398,177.8624630478322
Data,119,0.0,0.0,2463.1985497572946,0.0,0.0,584.81,0.0,543.6,0,381.6085497572945,0.0,3210,-381.60854975729455
Data,120,0.0,0.0,2699.5985608919495,0.0,0.0,570.27,0.0,543.6,0,573.4685608919497,0.0,3240,-573.4685608919496
Data,121,0.0,0.0,2618.1606286833057,0.0,0.0,526.66,0.0,189.4,0,150.22062868330605,0.0,3184,-150.2206286833057
Data,122,0.0,0.0,2455.7747926991074,0.0,0.0,525.55,0.0,456.8499,0,175.1746926991076,0.0,3263,-175.1746926991073
Data,123,0.0,0.0,2951.7578208755945,0.0,0.0,556.85,0.0,540.4,0,676.0078208755946,0.0,3373,-676.0078208755945
Data,124,0.0,0.0,2623.1347653305247,0.0,0.0,626.18,0.0,540.4,0,288.71476533052464,0.0,3501,-288.71476533052464
Data,125,0.0,0.0,2580.3729520506963,0.0,0.0,735.76,0.0,189.4,0,-51.46704794930377,0.0,3557,51.46704794930369
Data,126,0.0,0.0,2744.3904120882944,0.0,0.0,748.06,0.0,38.4,0,-19.149587911705666,0.0,3550,19.14958791170566
Data,127,-0.0,0.0,2554.194091323352,0.0,0.0,666.44,0.0,38.4,0,-361.96590867664764,0.0,3621,361.9659086766479
Data,128,-0.0,0.0,3331.5316638805757,0.0,0.0,561.33,0.0,38.4,0,270.26166388057544,0.0,3661,-270.2616638805757
Data,129,-0.0,0.0,2616.4141066364878,0.0,143.23560546455258,534.49,0.0,38.4,0,-630.4602878989593,0.0,3963,773.6958933635123
Data,130,-0.0,0.0,2854.734606960088,0.0,0.0,493.12,0.0,41.6,0,-748.5453930399117,0.0,4138,748.5453930399119
Data,131,-0.0,0.0,2825.0084957222384,0.0,831.5415042777622,464.05,0.0,38.4,0,0,0.0,4159,831.5415042777615
Data,132,-0.0,0.0,2976.2259771702347,0.0,701.9640228297649,437.21,0.0,41.6,0,0,0.0,4157,701.9640228297653
Data,133,-0.0,0.0,3462.8417290450025,0.0,0.0,426.03,0.0,38.4,0,47.27172904500297,0.0,3880,-47.27172904500244
Data,134,-0.0,0.0,3462.060549021348,0.0,0.0,451.75,0.0,44.8,0,209.61054902134796,0.0,3749,-209.61054902134794
Data,135,-0.0,0.0,2928.7177264486495,0.0,150.55227355135062,512.13,0.0,41.6,0,0,0.0,3633,150.5522735513505
Data,136,-0.0,0.0,3128.8348190158895,0.0,0.0,576.98,0.0,44.8,0,144.6148190158891,0.0,3606,-144.6148190158895
Data,137,-0.0,0.0,3300.38607004547,0.0,0.0,646.31,0.0,44.8,0,276.4960700454703,0.0,3715,-276.49607004547016
Data,138,-0.0,0.0,3108.955129821529,0.0,0.0,722.35,0.0,41.6,0,76.90512982152899,0.0,3796,-76.90512982152924
Data,139,-0.0,0.0,2831.4736454151043,0.0,356.7763545848958,746.95,0.0,44.8,0,0,0.0,3980,356.7763545848956
Data,140,0.0,0.0,2929.622707591901,0.0,88.9072924080993,717.87,0.0,192.6,0,0,0.0,3929,88.90729240809904
Data,141,0.0,0.0,2952.4906128463194,0.0,0.0,678.74,0.0,195.8,0,67.03061284631937,0.0,3760,-67.03061284631946
Data,142,0.0,0.0,2987.7515327692363,0.0,0.0,661.96,0.0,195.8,0,270.51153276923606,0.0,3575,-270.51153276923634
Data,143,0.0,0.0,2896.667484456002,0.0,0.0,659.73,0.0,192.6,0,341.99748445600187,0.0,3407,-341.9974844560021
Data,144,0.0,0.0,2714.2134451630777,0.0,0.0,651.9,0.0,195.8,0,135.91344516307802,0.0,3426,-135.9134451630777
Data,145,0.0,0.0,3110.1339481565115,0.0,0.0,615.0,0.0,189.4,0,521.5339481565119,0.0,3393,-521.5339481565114
Data,146,0.0,0.0,2677.7270128053324,0.0,0.0,631.77,0.0,189.4,0,31.897012805332174,0.0,3467,-31.897012805332366
Data,147,0.0,0.0,3261.5719074540093,0.0,0.0,648.55,0.0,192.6,0,464.72190745400894,0.0,3638,-464.7219074540093
Data,148,0.0,0.0,2844.71408242857,0.0,0.0,684.33,0.0,189.4,0,0.4440824285697431,0.0,3718,-0.4440824285698284
Data,149,0.0,0.0,3019.4779303373853,0.0,0.0,797.26,0.0,189.4,0,214.1379303373849,0.0,3792,-214.13793033738526
Data,150,0.0,0.0,2753.5898131879985,0.0,8.20018681200128,781.61,0.0,192.6,0,0,0.0,3736,8.200186812001476
Data,151,-0.0,0.0,3153.5215736394343,0.0,0.0,727.94,0.0,189.4,0,398.86157363943425,0.0,3672,-398.86157363943437
Data,152,-0.0,0.0,3688.3309855418274,0.0,0.0,632.89,0.0,38.4,0,799.6209855418278,0.0,3560,-799.6209855418274
Data,153,-0.0,0.0,3526.63289803095,0.0,0.0,561.33,0.0,41.6,0,392.5628980309497,0.0,3737,-392.56289803095
Data,154,-0.0,0.0,3800.0456752105165,0.0,0.0,526.66,0.0,38.4,0,474.1056752105162,0.0,3891,-474.10567521051644
Data,155,-0.0,0.0,3362.331212602532,0.0,0.0,487.53,0.0,38.4,0,60.26121260253262,0.0,3828,-60.261212602532076
Data,156,-0.0,0.0,3160.3855482684053,0.0,156.44445173159457,459.57,0.0,41.6,0,0,0.0,3818,156.44445173159474
Data,157,-0.0,0.0,3852.2880581797913,0.0,0.0,447.27,0.0,38.4,0,793.9580581797912,0.0,3544,-793.9580581797912
Data,158,-0.0,0.0,3623.3220982457087,0.0,0.0,468.52,0.0,41.6,0,537.4420982457084,0.0,3596,-537.4420982457087
Data,159,-0.0,0.0,3551.5296687284153,0.0,0.0,509.89,0.0,44.8,0,437.2196687284154,0.0,3669,-437.21966872841534
Data,160,-0.0,0.0,3215.7257142227522,0.0,0.0,546.79,0.0,41.6,0,61.11571422275197,0.0,3743,-61.115714222752196
Data,161,-0.0,0.0,3769.032995040606,0.0,0.0,613.88,0.0,195.8,0,718.7129950406062,0.0,3860,-718.7129950406058
Data,162,-0.0,0.0,3387.813838806952,0.0,0.0,677.62,0.0,192.6,0,350.03383880695156,0.0,3908,-350.03383880695196
Data,163,-0.0,0.0,3523.045248262659,0.0,0.0,732.41,0.0,192.6,0,444.05524826265844,0.0,4004,-444.0552482626588
Data,164,0.0,0.0,3296.9922095622655,0.0,0.0,699.98,0.0,195.8,0,281.77220956226574,0.0,3911,-281.7722095622656
Data,165,0.0,0.0,2879.390304319065,0.0,23.759695680935256,655.25,0.0,192.6,0,0,0.0,3751,23.759695680935152
Data,166,0.0,0.0,2809.820360410552,0.0,0.0,647.43,0.0,195.8,0,59.05036041055183,0.0,3594,-59.050360410551946
Data,167,0.0,0.0,2753.2659207898814,0.0,0.0,645.19,0.0,192.6,0,153.05592078988118,0.0,3438,-153.05592078988147
Data,168,0.0,0.0,2519.2990300817214,0.0,241.1609699182786,604.94,0.0,192.6,0,0,0.0,3558,241.16096991827854
Data,169,0.0,0.0,2442.9746496396165,0.0,0.0,561.33,0.0,543.6,0,77.90464963961652,0.0,3470,-77.90464963961654
Data,170,0.0,0.0,2050.6095519605587,0.0,402.35044803944146,592.64,0.0,540.4,0,0,0.0,3586,402.3504480394413
Data,171,0.0,0.0,2475.0949169598566,0.0,69.09508304014338,609.41,0.0,540.4,0,0,0.0,3694,69.09508304014344
Data,172,0.0,0.0,2479.1333028471695,0.0,71.00669715283031,723.46,0.0,540.4,0,0,0.0,3814,71.0066971528305
Data,173,0.0,0.0,2180.7349474756766,0.0,351.41505252432347,778.25,0.0,543.6,0,0,0.0,3854,351.4150525243234
Data,174,0.0,0.0,2169.00020118244,0.0,340.4197988175601,749.18,0.0,540.4,0,0,0.0,3799,340.41979881756015
Data,175,-0.0,0.0,1943.5638836719522,0.0,744.2361163280481,688.8,0.0,540.4,0,0,0.0,3917,744.2361163280478
Data,176,-0.0,0.0,2235.705791376944,0.0,921.5542086230555,580.34,0.0,38.4,0,0,0.0,3776,921.554208623056
Data,177,-0.0,0.0,2366.940635513775,0.0,906.5593644862255,528.9,0.0,41.6,0,0,0.0,3844,906.5593644862251
Data,178,-0.0,0.0,2047.016997993601,0.0,1385.173002006399,486.41,0.0,38.4,0,0,0.0,3957,1385.173002006399
Data,179,-0.0,0.0,2704.9981939135128,0.0,757.201806086487,467.4,0.0,38.4,0,0,0.0,3968,757.2018060864873
Data,180,-0.0,0.0,2228.2130826746993,0.0,1337.0969173253004,436.09,0.0,41.6,0,0,0.0,4043,1337.0969173253006
Data,181,-0.0,0.0,2239.4203795599897,0.0,994.5696204400106,412.61,0.0,38.4,0,0,0.0,3685,994.5696204400103
Data,182,-0.0,0.0,2014.0261604979512,0.0,1150.6838395020488,460.69,0.0,41.6,0,0,0.0,3667,1150.6838395020488
Data,183,-0.0,0.0,2168.9277735833703,0.0,779.8422264166298,524.43,0.0,44.8,0,0,0.0,3518,779.8422264166298
Data,184,-0.0,0.0,2323.9836739086973,0.0,495.4163260913034,615.0,0.0,41.6,0,0,0.0,3476,495.4163260913027
Data,185,-0.0,0.0,2105.2064683303884,0.0,816.6835316696119,695.51,0.0,41.6,0,0,0.0,3659,816.6835316696116
Data,186,-0.0,0.0,2045.0905058916403,0.0,884.6394941083593,742.47,0.0,44.8,0,0,0.0,3717,884.6394941083597
Data,187,-0.0,0.0,2058.3435447138645,0.0,926.4164552861357,715.64,0.0,192.6,0,0,0.0,3893,926.4164552861355
Data,188,0.0,0.0,1860.712527208061,0.0,1128.617472791939,644.07,0.0,192.6,0,0,0.0,3826,1128.617472791939
Data,189,0.0,0.0,1388.2842489676314,0.0,1464.8657510323683,606.05,0.0,195.8,0,0,0.0,3655,1464.8657510323687
Data,190,0.0,0.0,1000.9551026044705,0.0,1707.0,593.75,0.0,192.6,0,-9.694897395529551,0.0,3504,1716.6948973955296
Data,191,0.0,0.0,814.4514410444543,0.0,1520.148558955546,565.8,0.0,543.6,0,0,0.0,3444,1520.1485589555457
Data,192,0.0,0.0,826.5007736770066,0.0,1567.029226322993,545.67,0.0,546.8,0,0,0.0,3486,1567.0292263229935
Data,193,0.0,0.0,1270.9460169050426,0.0,1383.5039830949572,569.15,0.0,189.4,0,0,0.0,3413,1383.5039830949574
Data,194,0.0,0.0,1288.8460632867955,0.0,1459.9539367132047,565.8,0.0,189.4,0,0,0.0,3504,1459.9539367132045
Data,195,0.0,0.0,1506.0615506993236,0.0,1341.9084493006762,573.63,0.0,189.4,0,0,0.0,3611,1341.9084493006765
Data,196,0.0,0.0,1523.1638690782802,0.0,1242.59613092172,715.64,0.0,192.6,0,0,0.0,3674,1242.5961309217198
Data,197,0.0,0.0,1455.8176719069916,0.0,1304.6123280930083,730.17,0.0,189.4,0,0,0.0,3680,1304.6123280930085
Data,198,0.0,0.0,1557.8249901361758,0.0,1118.1350098638243,715.64,0.0,189.4,0,0,0.0,3581,1118.1350098638243
Data,199,-0.0,0.0,1360.9870903326344,0.0,1399.2429096673657,656.37,0.0,38.4,0,0,0.0,3455,1399.2429096673657
Data,200,-0.0,0.0,1902.8183022596538,0.0,711.1916977403465,571.39,0.0,41.6,0,0,0.0,3227,711.1916977403462
Data,201,-0.0,0.0,1787.956112693334,0.0,946.5138873066658,512.13,0.0,38.4,0,0,0.0,3285,946.513887306666
Data,202,-0.0,0.0,1717.8122763601882,0.0,1111.1377236398116,488.65,0.0,38.4,0,0,0.0,3356,1111.1377236398118
Data,203,-0.0,0.0,1894.7179304168685,0.0,909.6520695831314,475.23,0.0,38.4,0,0,0.0,3318,909.6520695831315
Data,204,-0.0,0.0,1467.1955269781056,0.0,1338.2044730218945,492.0,0.0,41.6,0,0,0.0,3339,1338.2044730218945
Data,205,-0.0,0.0,1377.2800010629012,0.0,1364.4599989370986,452.86,0.0,38.4,0,0,0.0,3233,1364.4599989370988
Data,206,-0.0,0.0,1156.0870104522594,0.0,1438.6229895477406,460.69,0.0,41.6,0,0,0.0,3097,1438.6229895477406
