Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,71,73,74,75,77,78,79,80,,,,,,,,,,,,,
35,0,0,0,0,0,0,0.315577842,0,0,0,0,0.647588696,0,0.850864625,0,0,0.006023183,0,0,0.084338398,0.481856204,0,0,0,0,0.907688486,0.563655852,0.850864625,0.241511333,0.241511333,0.535975258,0,0,0,0,0,0.315577842,0,0,0,0,0.647588696,0,0.850864625,0,0,0.006023183,0,0,0.084338398,0.481856204,0,0,0,0,0.907688486,0.563655852,0.850864625,0.241511333,0.241511333,0.437,0,0,0.872,0.1025,0.872,0.4717,0.4875,0.3354,0.8716,0.8657,0.023,0,0,,80.68942828,15.58648205,48.25878178,9.926740066,0.128385376,12.05831522,3.15862789,3.877535874,90.11909778,420.6330766,17.78805732,14.77547194
36,0,0,0,0,0,0,0.048385151,0,0,0,0,0.591579561,0,0.647588696,0,0,0.048385151,0,0,0.145644037,0.258548822,0,0,0,0,1,0.381546601,0.991209634,0.225414617,0.647588696,0.508668559,0,0,0,0,0,0.048385151,0,0,0,0,0.591579561,0,0.647588696,0,0,0.048385151,0,0,0.145644037,0.258548822,0,0,0,0,1,0.381546601,0.991209634,0.225414617,0.647588696,0.2698,0,0,0.872,0.2124,0.872,0.37,0.562,0.1462,0.872,0.87,0,0,0,,75.0114259,2.340854032,43.18280862,7.400585344,1.010234658,20.3973912,1.660138054,4.184461998,59.7545574,479.9865822,16.26273963,38.80822102
37,0,0,0,0,0,0,0.11356604,0,0,0,0,0.508668559,0,0.405414998,0,0,0.04007891,0,0,0.11356604,0.134537092,0,0,0,0,0.980366719,0.508668559,0.755930338,0.241511333,0.702798212,0.508668559,0,0,0,0,0,0.11356604,0,0,0,0,0.508668559,0,0.405414998,0,0,0.04007891,0,0,0.11356604,0.134537092,0,0,0,0,0.980366719,0.508668559,0.755930338,0.241511333,0.702798212,0.06165,0.002472,0,0.872,0,0.872,0,0.451,0.000915,0.872,0.7485,0,0,0,,94.97229504,6.956330772,47.01128604,5.865919992,1.059486858,20.13723836,1.09373772,5.19394923,100.8620642,463.4627884,22.06066818,53.32423528
38,0,0,0,0,0,0,0.134537092,0,0,0,0,0.336591417,0,0.995039671,0,0,0.012885961,0,0,0.258548822,0.065919721,0,0,0,0,0.991209634,0.591579561,0.755930338,0.563655852,0.805695499,0.535975258,0,0,0,0,0,0.134537092,0,0,0,0,0.336591417,0,0.995039671,0,0,0.012885961,0,0,0.258548822,0.065919721,0,0,0,0,0.991209634,0.591579561,0.755930338,0.563655852,0.805695499,0.1334,0.01109,0,0.872,0.03482,0.872,0.0646,0.2273,0.0377,0.872,0.5967,0,0,0,,107.1741035,8.825856424,33.31603836,15.41912747,0.364820788,49.09950024,0.573944098,5.624160862,125.6287957,496.361341,55.1414581,65.4708537
39,0,0,0,0,0,0,0.336591417,0,0,0,0,0.315577842,0,1,0,0,0.018406181,0,0,0.295566358,0.508668559,0,0,0,0,0.923310496,0.974978577,0.258548822,0.702798212,0.871378368,0.871378368,0,0,0,0,0,0.336591417,0,0,0,0,0.315577842,0,1,0,0,0.018406181,0,0,0.295566358,0.508668559,0,0,0,0,0.923310496,0.974978577,0.258548822,0.702798212,0.871378368,0.1195,0.0626,0,0.872,0.01942,0.872,0.046,0.1729,0.0636,0.872,0.2295,0,0,0,,211.431714,26.79391026,37.90312848,18.80345443,0.632331288,68.10950878,5.37412008,6.35708811,251.240326,206.0046274,83.42824594,85.92154542
40,0,0,0,0,0,0,0.123866562,0,0,0,0,0.871378368,0,1,0,0,0.024924903,0,0,0.21021573,0.225414617,0,0,0,0,0.535975258,0.959520767,0.182296542,0.907688485,0.871378368,0.923310496,0,0,0,0,0,0.123866562,0,0,0,0,0.871378368,0,1,0,0,0.024924903,0,0,0.21021573,0.225414617,0,0,0,0,0.535975258,0.959520767,0.182296542,0.907688485,0.871378368,0.04874,0.2148,0,0.872,0.03702,0.872,0.1031,0.2179,0.08215,0.872,0.1957,0.006,0,0,,232.128454,10.21655303,108.4407667,19.48295791,0.887220798,50.19208168,2.467583148,3.823599978,256.1922004,150.4977797,111.6442964,89.02650622
41,0,0,0,0,0,0,0.093845935,0,0,0,0,0.21021573,0,1,0,0,0.00541473,0,0,0.258548822,0.336591417,0,0,0,0,0.871378368,0.949233619,0.11356604,0.430138857,0.991209634,0.82892682,0,0,0,0,0,0.093845935,0,0,0,0,0.21021573,0,1,0,0,0.00541473,0,0,0.258548822,0.336591417,0,0,0,0,0.871378368,0.949233619,0.11356604,0.430138857,0.991209634,0,0.2783,0,0.872,0.1598,0.872,0.291,0.198,0.187,0.872,0.1664,0,0,0,,257.5707936,9.566775744,32.33335972,24.07990172,0.238218168,76.29786388,4.553995288,7.683061344,313.2452214,115.8777255,65.38952908,125.1635546
42,0,0,0,0,0,0,0,0,0,0,0,0.295566358,0,1,0,0,0,0,0,0.075030902,0.358590913,0,0,0,0,0.405414998,0.563655852,0.225414617,0.169451492,0.984418853,0.563655852,0,0,0,0,0,0,0,0,0,0,0.295566358,0,1,0,0,0,0,0,0.075030902,0.358590913,0,0,0,0,0.405414998,0.563655852,0.225414617,0.169451492,0.984418853,0,0.2732,0,0.872,0.3677,0.872,0.27,0.0806,0.4065,0.872,0.3025,0,0,0,,201.097537,0,52.197888,27.64820986,0,25.42273606,5.57058913,4.10430517,213.5687326,264.086294,29.57721224,142.7264959
43,0,0,0,0,0,0,0.065919721,0,0,0,0,0.04007891,0,1,0,0,0,0,0,0.065919721,0.075030902,0,0,0,0,0.405414998,0.508668559,0.123866562,0.295566358,0.974978577,1,0,0,0,0,0,0.065919721,0,0,0,0,0.04007891,0,1,0,0,0,0,0,0.065919721,0.075030902,0,0,0,0,0.405414998,0.508668559,0.123866562,0.295566358,0.974978577,0,0.3909,0,0.8174,0.3242,0.872,0.02608,0.0973,0.2343,0.872,0.3484,0,0,0,,310.7173992,6.719711688,6.164341242,24.0790783,0,19.45227166,1.015114086,3.574476832,167.8538809,126.383597,44.93033766,123.1097915
44,0,0,0,0,0,0,0.032210908,0,0,0,0,0.012885961,0,1,0,0,0,0,0,0,0.225414617,0,0,0,0,0,0.430138857,0.065919721,0.182296542,0.702798212,1,0,0,0,0,0,0.032210908,0,0,0,0,0.012885961,0,1,0,0,0,0,0,0,0.225414617,0,0,0,0,0,0.430138857,0.065919721,0.182296542,0.702798212,0,0.4456,0,0.822,0.08215,0.872,0.002756,0.05908,0.1526,0.872,0.09186,0,0,0,,356.8236304,3.770737314,2.276017666,27.65208564,0,0,3.502231074,0,163.0021013,77.23960174,31.82373478,101.9098601
45,0,0,0,0,0,0,0,0,0,0,0,0.00864597,0,1,0,0,0,0,0,0.11356604,0.012885961,0,0,0,0,0.123866562,0.358590914,0.093845935,0.315577842,0.850864625,1,0,0,0,0,0,0,0,0,0,0,0.00864597,0,1,0,0,0,0,0,0.11356604,0.012885961,0,0,0,0,0.123866562,0.358590914,0.093845935,0.315577842,0.850864625,0,0.4624,0,0.872,0.02557,0.872,0.0001264,0.04526,0.0631,0.872,0.06018,0,0,0,,323.5596838,0,1.384756302,25.07429252,0,34.897336,0.181543348,1.13724906,123.220964,99.71050666,49.9551208,111.8785476
