*Hour,LargeHydro
5144,1500.5
5145,1500.5
5146,1500.5
5147,1500.5
5148,1500.5
5149,1500.5
5150,1500.5
5151,1500.5
5152,1500.5
5153,1500.5
5154,1500.5
5155,1500.5
5156,1500.5
5157,1500.5
5158,1500.5
5159,1500.5
5160,1500.5
5161,1500.5
5162,1500.5
5163,1500.5
5164,1500.5
5165,1500.5
5166,1500.5
5167,1500.5
5168,1500.5
5169,1500.5
5170,1500.5
5171,1500.5
5172,1500.5
5173,1500.5
5174,1500.5
5175,1500.5
5176,1500.5
5177,1500.5
5178,1500.5
5179,1500.5
5180,1500.5
5181,1500.5
5182,1500.5
5183,1500.5
5184,1500.5
5185,1500.5
5186,1500.5
5187,1500.5
5188,1500.5
5189,1500.5
5190,1500.5
5191,1500.5
5192,1500.5
5193,1500.5
5194,1500.5
5195,1500.5
5196,1500.5
5197,1500.5
5198,1500.5
5199,1500.5
5200,1500.5
5201,1500.5
5202,1500.5
5203,1500.5
5204,1500.5
5205,1500.5
5206,1500.5
5207,1500.5
5208,1500.5
5209,1500.5
5210,1500.5
5211,1500.5
5212,1500.5
5213,1500.5
5214,1500.5
5215,1500.5
5216,1500.5
5217,1500.5
5218,1500.5
5219,1500.5
5220,1500.5
5221,1500.5
5222,1500.5
5223,1500.5
5224,1500.5
5225,1500.5
5226,1500.5
5227,1500.5
5228,1500.5
5229,1500.5
5230,1500.5
5231,1500.5
5232,1500.5
5233,1500.5
5234,1500.5
5235,1500.5
5236,1500.5
5237,1500.5
5238,1500.5
5239,1500.5
5240,1500.5
5241,1500.5
5242,1500.5
5243,1500.5
5244,1500.5
5245,1500.5
5246,1500.5
5247,1500.5
5248,1500.5
5249,1500.5
5250,1500.5
5251,1500.5
5252,1500.5
5253,1500.5
5254,1500.5
5255,1500.5
5256,1500.5
5257,1500.5
5258,1500.5
5259,1500.5
5260,1500.5
5261,1500.5
5262,1500.5
5263,1500.5
5264,1500.5
5265,1500.5
5266,1500.5
5267,1500.5
5268,1500.5
5269,1500.5
5270,1500.5
5271,1500.5
5272,1500.5
5273,1500.5
5274,1500.5
5275,1500.5
5276,1500.5
5277,1500.5
5278,1500.5
5279,1500.5
5280,1500.5
5281,1500.5
5282,1500.5
5283,1500.5
5284,1500.5
5285,1500.5
5286,1500.5
5287,1500.5
5288,1500.5
5289,1500.5
5290,1500.5
5291,1500.5
5292,1500.5
5293,1500.5
5294,1500.5
5295,1500.5
5296,1500.5
5297,1500.5
5298,1500.5
5299,1500.5
5300,1500.5
5301,1500.5
5302,1500.5
5303,1500.5
5304,1500.5
5305,1500.5
5306,1500.5
5307,1500.5
5308,1500.5
5309,1500.5
5310,1500.5
5311,1500.5
5312,1500.5
5313,1500.5
5314,1500.5
5315,1500.5
5316,1500.5
5317,1500.5
5318,1500.5
5319,1500.5
5320,1500.5
5321,1500.5
5322,1500.5
5323,1500.5
5324,1500.5
5325,1500.5
5326,1500.5
5327,1500.5
5328,1500.5
5329,1500.5
5330,1500.5
5331,1500.5
5332,1500.5
5333,1500.5
5334,1500.5
5335,1500.5
5336,1500.5
5337,1500.5
5338,1500.5
5339,1500.5
5340,1500.5
5341,1500.5
5342,1500.5
5343,1500.5
5344,1500.5
5345,1500.5
5346,1500.5
5347,1500.5
5348,1500.5
5349,1500.5
5350,1500.5
5351,1500.5
5352,1500.5
5353,1500.5
5354,1500.5
5355,1500.5
5356,1500.5
5357,1500.5
5358,1500.5
5359,1500.5
5360,1500.5
5361,1500.5
5362,1500.5
5363,1500.5
5364,1500.5
5365,1500.5
5366,1500.5
5367,1500.5
5368,1500.5
5369,1500.5
5370,1500.5
5371,1500.5
5372,1500.5
5373,1500.5
5374,1500.5
5375,1500.5
5376,1500.5
5377,1500.5
5378,1500.5
5379,1500.5
5380,1500.5
5381,1500.5
5382,1500.5
5383,1500.5
5384,1500.5
5385,1500.5
5386,1500.5
5387,1500.5
5388,1500.5
5389,1500.5
5390,1500.5
5391,1500.5
5392,1500.5
5393,1500.5
5394,1500.5
5395,1500.5
5396,1500.5
5397,1500.5
5398,1500.5
5399,1500.5
5400,1500.5
5401,1500.5
5402,1500.5
5403,1500.5
5404,1500.5
5405,1500.5
5406,1500.5
5407,1500.5
5408,1500.5
5409,1500.5
5410,1500.5
5411,1500.5
5412,1500.5
5413,1500.5
5414,1500.5
5415,1500.5
5416,1500.5
5417,1500.5
5418,1500.5
5419,1500.5
5420,1500.5
5421,1500.5
5422,1500.5
5423,1500.5
5424,1500.5
5425,1500.5
5426,1500.5
5427,1500.5
5428,1500.5
5429,1500.5
5430,1500.5
5431,1500.5
5432,1500.5
5433,1500.5
5434,1500.5
5435,1500.5
5436,1500.5
5437,1500.5
5438,1500.5
5439,1500.5
5440,1500.5
5441,1500.5
5442,1500.5
5443,1500.5
5444,1500.5
5445,1500.5
5446,1500.5
5447,1500.5
5448,1500.5
5449,1500.5
5450,1500.5
5451,1500.5
5452,1500.5
5453,1500.5
5454,1500.5
5455,1500.5
5456,1500.5
5457,1500.5
5458,1500.5
5459,1500.5
5460,1500.5
5461,1500.5
5462,1500.5
5463,1500.5
5464,1500.5
5465,1500.5
5466,1500.5
5467,1500.5
5468,1500.5
5469,1500.5
5470,1500.5
5471,1500.5
5472,1500.5
5473,1500.5
5474,1500.5
5475,1500.5
5476,1500.5
5477,1500.5
5478,1500.5
5479,1500.5
5480,1500.5
5481,1500.5
5482,1500.5
5483,1500.5
5484,1500.5
5485,1500.5
5486,1500.5
5487,1500.5
5488,1500.5
5489,1500.5
5490,1500.5
5491,1500.5
5492,1500.5
5493,1500.5
5494,1500.5
5495,1500.5
5496,1500.5
5497,1500.5
5498,1500.5
5499,1500.5
5500,1500.5
5501,1500.5
5502,1500.5
5503,1500.5
5504,1500.5
5505,1500.5
5506,1500.5
5507,1500.5
5508,1500.5
5509,1500.5
5510,1500.5
5511,1500.5
5512,1500.5
5513,1500.5
5514,1500.5
5515,1500.5
5516,1500.5
5517,1500.5
5518,1500.5
5519,1500.5
5520,1500.5
5521,1500.5
5522,1500.5
5523,1500.5
5524,1500.5
5525,1500.5
5526,1500.5
5527,1500.5
5528,1500.5
5529,1500.5
5530,1500.5
5531,1500.5
5532,1500.5
5533,1500.5
5534,1500.5
5535,1500.5
5536,1500.5
5537,1500.5
5538,1500.5
5539,1500.5
5540,1500.5
5541,1500.5
5542,1500.5
5543,1500.5
5544,1500.5
5545,1500.5
5546,1500.5
