*Hour,OtherRenewables
2137,35.2
2138,35.2
2139,35.2
2140,32
2141,35.2
2142,35.2
2143,35.2
2144,35.2
2145,32
2146,35.2
2147,38.4
2148,35.2
2149,35.2
2150,35.2
2151,35.2
2152,38.4
2153,540.4
2154,422.1615
2155,540.4
2156,543.6
2157,291.3196
2158,189.4
2159,189.4
2160,192.6
2161,186.2
2162,186.2
2163,189.4
2164,537.2
2165,537.2
2166,189.4
2167,186.2
2168,186.2
2169,540.4
2170,186.2
2171,537.2
2172,537.2
2173,534
2174,186.2
2175,537.2
2176,534
2177,537.2
2178,537.2
2179,537.2
2180,537.2
2181,540.4
2182,537.2
2183,537.2
2184,537.2
2185,537.2
2186,537.2
2187,534
2188,537.2
2189,534
2190,540.4
2191,186.2
2192,189.4
2193,537.2
2194,437.0622
2195,502
2196,502
2197,502
2198,502
2199,502
2200,502
2201,502
2202,502
2203,502
2204,502
2205,502
2206,502
2207,502
2208,502
2209,502
2210,502
2211,502
2212,502
2213,502
2214,502
2215,502
2216,151
2217,151
2218,151
2219,151
2220,151
2221,151
2222,151
2223,151
2224,151
2225,502
2226,502
2227,502
2228,502
2229,502
2230,502
2231,502
2232,502
2233,502
2234,502
2235,502
2236,502
2237,502
2238,502
2239,502
2240,502
2241,502
2242,502
2243,502
2244,502
2245,502
2246,151
2247,151
2248,502
2249,502
2250,502
2251,502
2252,502
2253,502
2254,502
2255,502
2256,502
2257,502
2258,502
2259,502
2260,502
2261,502
2262,502
2263,502
2264,502
2265,502
2266,502
2267,502
2268,502
2269,502
2270,502
2271,502
2272,502
2273,502
2274,502
2275,502
2276,502
2277,502
2278,502
2279,502
2280,502
2281,502
2282,502
2283,502
2284,502
2285,502
2286,502
2287,502
2288,502
2289,502
2290,502
2291,502
2292,502
2293,502
2294,502
2295,502
2296,502
2297,502
2298,502
2299,502
2300,502
2301,502
2302,502
2303,502
2304,502
2305,502
2306,502
2307,502
2308,502
2309,502
2310,502
2311,502
2312,502
2313,502
2314,502
2315,502
2316,502
2317,502
2318,502
2319,502
2320,502
2321,502
2322,502
2323,502
2324,502
2325,502
2326,502
2327,502
2328,502
2329,502
2330,502
2331,502
2332,502
2333,502
2334,502
2335,502
2336,151
2337,151
2338,502
2339,369.6247
2340,151
2341,502
2342,151
2343,502
2344,151
2345,151
2346,502
2347,502
2348,502
2349,502
2350,502
2351,502
2352,502
2353,502
2354,502
2355,502
2356,502
2357,502
2358,502
2359,502
2360,327.2866
2361,151
2362,151
2363,502
2364,151
2365,502
2366,151
2367,151
2368,151
2369,484.4282
2370,502
2371,355.0531
2372,202.3427
2373,502
2374,502
2375,151
2376,151
2377,151
2378,151
2379,151
2380,151
2381,151
2382,442.6278
2383,151
2384,151
2385,151
2386,151
2387,151
2388,151
2389,151
2390,151
2391,151
2392,151
2393,502
2394,502
2395,502
2396,502
2397,502
2398,502
2399,502
2400,502
2401,502
2402,502
2403,502
2404,502
2405,502
2406,502
2407,502
2408,151
2409,151
2410,245.9761
2411,151
2412,151
2413,254.0135
2414,502
2415,151
2416,151
2417,502
2418,502
2419,502
2420,502
2421,502
2422,502
2423,502
2424,502
2425,502
2426,502
2427,502
2428,502
2429,502
2430,502
2431,502
2432,502
2433,502
2434,502
2435,502
2436,502
2437,502
2438,502
2439,502
2440,502
2441,502
2442,502
2443,502
2444,502
2445,502
2446,502
2447,502
2448,502
2449,502
2450,502
2451,502
2452,502
2453,502
2454,502
2455,502
2456,502
2457,502
2458,502
2459,502
2460,502
2461,502
2462,502
2463,502
2464,502
2465,502
2466,502
2467,502
2468,502
2469,502
2470,502
2471,502
2472,502
2473,502
2474,502
2475,502
2476,502
2477,502
2478,502
2479,502
2480,502
2481,502
2482,502
2483,502
2484,502
2485,502
2486,502
2487,502
2488,502
2489,502
2490,502
2491,502
2492,502
2493,502
2494,502
2495,502
2496,502
2497,502
2498,502
2499,502
2500,502
2501,151
2502,0
2503,0
2504,0
2505,0
2506,0
2507,0
2508,0
2509,0
2510,0
2511,0
2512,0
2513,0
2514,0
2515,0
2516,0
2517,0
2518,0
2519,0
2520,0
2521,0
2522,0
2523,0
2524,0
2525,0
2526,0
2527,0
2528,0
2529,0
2530,0
2531,0
2532,0
2533,0
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,0
2557,0
2558,0
2559,0
2560,0
2561,0
2562,0
2563,151
2564,151
2565,151
2566,151
2567,151
2568,245.4919
2569,151
2570,474.2803
2571,502
2572,502
2573,502
2574,502
2575,502
2576,502
2577,151
2578,151
2579,151
2580,151
2581,151
2582,502
2583,151
2584,151
2585,502
2586,502
2587,502
2588,502
2589,502
2590,502
2591,502
2592,502
2593,502
2594,502
2595,502
2596,502
2597,502
2598,502
2599,502
2600,502
2601,151
2602,151
2603,151
2604,151
2605,151
2606,502
2607,151
2608,502
2609,502
2610,502
2611,502
2612,502
2613,502
2614,502
2615,502
2616,502
2617,502
2618,502
2619,502
2620,502
2621,502
2622,502
2623,502
2624,502
2625,502
2626,502
2627,502
2628,502
2629,502
2630,502
2631,502
2632,502
2633,502
2634,502
2635,502
2636,502
2637,502
2638,502
2639,502
2640,502
2641,502
2642,502
2643,502
2644,502
2645,502
2646,502
2647,502
2648,502
2649,151
2650,502
2651,502
2652,502
2653,502
2654,502
2655,502
2656,151
2657,502
2658,502
2659,502
2660,502
2661,502
2662,502
2663,502
2664,502
2665,502
2666,502
2667,502
2668,502
2669,502
2670,502
2671,502
2672,502
2673,502
2674,502
2675,502
2676,502
2677,502
2678,502
2679,502
2680,502
2681,502
2682,502
2683,502
2684,502
2685,502
2686,502
2687,502
2688,502
2689,502
2690,502
2691,502
2692,502
2693,502
2694,502
2695,502
2696,502
2697,502
2698,502
2699,502
2700,502
2701,502
2702,502
2703,502
2704,502
2705,502
2706,502
2707,502
2708,502
2709,502
2710,502
2711,502
2712,502
2713,502
2714,502
2715,502
2716,502
2717,502
2718,502
2719,502
2720,151
2721,151
2722,151
2723,502
2724,502
2725,151
2726,151
2727,151
2728,151
2729,502
2730,502
2731,502
2732,502
2733,502
2734,502
2735,502
2736,502
2737,502
2738,502
2739,502
2740,502
2741,502
2742,502
2743,502
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,0
2751,0
2752,0
2753,502
2754,502
2755,502
2756,502
2757,502
2758,502
2759,502
2760,502
2761,502
2762,502
2763,502
2764,502
2765,502
2766,502
2767,502
2768,502
2769,502
2770,502
2771,502
2772,502
2773,502
2774,502
2775,502
2776,502
2777,502
2778,502
2779,502
2780,502
2781,502
2782,502
2783,502
2784,502
2785,502
2786,502
2787,502
2788,502
2789,502
2790,502
2791,502
2792,502
2793,502
2794,502
2795,502
2796,502
2797,502
2798,502
2799,502
2800,502
2801,502
2802,502
2803,502
2804,502
2805,502
2806,502
2807,502
2808,502
2809,502
2810,502
2811,502
2812,502
2813,502
2814,502
2815,502
2816,502
2817,502
2818,502
2819,502
2820,502
2821,502
2822,502
2823,502
2824,502
2825,502
2826,502
2827,502
2828,502
2829,502
2830,502
2831,502
2832,502
2833,502
2834,502
2835,502
2836,502
2837,502
2838,502
2839,502
2840,502
2841,502
2842,502
2843,502
2844,502
2845,502
2846,502
2847,502
2848,502
2849,502
2850,502
2851,502
2852,502
2853,502
2854,502
2855,502
2856,502
2857,502
2858,502
2859,502
2860,502
2861,502
2862,502
2863,502
2864,502
2865,502
2866,502
2867,502
2868,502
2869,502
2870,502
2871,502
2872,502
2873,502
2874,502
2875,502
2876,502
2877,502
2878,502
2879,502
2880,502
2881,502
2882,502
2883,502
2884,502
2885,502
2886,502
2887,502
2888,502
2889,502
2890,151
2891,151
2892,502
2893,151
2894,502
2895,151
2896,151
2897,502
2898,502
2899,502
2900,502
2901,502
2902,502
2903,502
2904,502
2905,502
2906,502
2907,502
2908,502
2909,502
2910,502
2911,0
2912,0
2913,0
2914,0
2915,0
2916,0
2917,0
2918,0
2919,0
2920,0
2921,502
2922,502
2923,502
2924,502
2925,502
2926,502
2927,502
2928,502
2929,502
2930,502
2931,502
2932,502
2933,502
2934,502
2935,502
2936,502
2937,502
2938,502
2939,502
2940,502
2941,502
2942,151
2943,502
2944,502
2945,502
2946,502
2947,502
2948,198.7888
2949,249.2834
2950,287.9593
2951,0
2952,0
2953,0
2954,0
2955,0
2956,0
2957,0
2958,0
2959,151
2960,151
2961,502
2962,151
2963,502
2964,502
2965,502
2966,502
2967,502
2968,502
2969,502
2970,502
2971,502
2972,502
2973,502
2974,502
2975,502
2976,502
2977,502
2978,502
2979,502
2980,502
2981,502
2982,502
2983,502
2984,502
2985,502
2986,502
2987,502
2988,502
2989,502
2990,502
2991,502
2992,502
2993,502
2994,502
2995,502
2996,502
2997,502
2998,502
2999,502
3000,502
3001,502
3002,502
3003,502
3004,502
3005,502
3006,502
3007,502
3008,502
3009,502
3010,502
3011,502
3012,502
3013,502
3014,502
3015,502
3016,502
3017,502
3018,502
3019,502
3020,502
3021,502
3022,502
3023,502
3024,502
3025,502
3026,502
3027,502
3028,502
3029,502
3030,502
3031,502
3032,378.9961
3033,151
3034,151
3035,151
3036,151
3037,151
3038,151
3039,151
3040,151
3041,151
3042,151
3043,151
3044,151
3045,151
3046,151
3047,175.5518
3048,151
3049,271.1301
3050,502
3051,502
3052,336.7034
3053,340.2089
3054,309.0984
3055,151
3056,151
3057,151
3058,151
3059,151
3060,151
3061,450.994
3062,502
3063,335.4958
3064,303.4068
3065,502
3066,502
3067,199.5109
3068,151
3069,502
3070,502
3071,502
3072,380.2637
3073,411.7529
3074,271.8033
3075,502
3076,496.4533
3077,428.7864
3078,374.9677
3079,185.5595
3080,261.3514
3081,151
3082,262.6376
3083,502
3084,502
3085,502
3086,502
3087,151
3088,151
3089,502
3090,502
3091,502
3092,502
3093,502
3094,502
3095,502
3096,502
3097,502
3098,502
3099,502
3100,502
3101,502
3102,502
3103,502
3104,502
3105,502
3106,502
3107,151
3108,151
3109,151
3110,151
3111,164.4039
3112,151
3113,151
3114,151
3115,224.0255
3116,151
3117,174.9473
3118,174.4352
3119,151
3120,460.1381
3121,251.0318
3122,502
3123,502
3124,151
3125,151
3126,151
3127,502
3128,502
3129,151
3130,502
3131,151
3132,502
3133,502
3134,502
3135,151
3136,502
3137,502
3138,502
3139,502
3140,502
3141,502
3142,502
3143,502
3144,502
3145,502
3146,502
3147,502
3148,502
3149,502
3150,502
3151,502
3152,502
3153,151
3154,502
3155,502
3156,502
3157,502
3158,502
3159,502
3160,502
3161,502
3162,502
3163,502
3164,502
3165,502
3166,502
3167,502
3168,502
3169,502
3170,502
3171,502
3172,502
3173,502
3174,502
3175,502
3176,151
3177,151
3178,151
3179,502
3180,151
3181,502
3182,151
3183,502
3184,502
3185,502
3186,502
3187,502
3188,502
3189,502
3190,502
3191,502
3192,502
3193,502
3194,502
3195,502
3196,502
3197,502
3198,502
3199,502
3200,502
3201,502
3202,502
3203,502
3204,502
3205,502
3206,502
3207,502
3208,502
3209,502
3210,502
3211,502
3212,502
3213,502
3214,502
3215,502
3216,502
3217,502
3218,502
3219,502
3220,502
3221,502
3222,502
3223,502
3224,502
3225,502
3226,502
3227,502
3228,502
3229,505.2
3230,537.2
3231,534
3232,537.2
3233,505.2
3234,502
3235,502
3236,502
3237,502
3238,502
3239,502
3240,502
3241,502
3242,502
3243,502
3244,502
3245,502
3246,502
3247,502
3248,502
3249,502
3250,502
3251,151
3252,524.4
3253,534
3254,534
3255,534
3256,534
3257,534
3258,534
3259,534
3260,537.2
3261,537.2
3262,537.2
3263,537.2
3264,540.4
3265,530.8
3266,530.8
3267,530.8
3268,534
3269,530.8
3270,530.8
3271,530.8
3272,179.8
3273,183
3274,530.8
3275,530.8
3276,530.8
3277,179.8
3278,534
3279,496.5605
3280,183
3281,534
3282,534
3283,183
3284,183
3285,183
3286,183
3287,183
3288,183
3289,186.2
3290,183
3291,186.2
3292,183
3293,186.2
3294,32
3295,35.2
3296,32
3297,32
3298,35.2
3299,32
3300,32
3301,35.2
3302,32
3303,35.2
3304,32
3305,35.2
3306,32
3307,35.2
3308,35.2
3309,35.2
3310,35.2
3311,35.2
3312,35.2
3313,326.2713
3314,530.8
3315,530.8
3316,530.8
3317,530.8
3318,530.8
3319,530.8
3320,530.8
3321,530.8
3322,530.8
3323,530.8
3324,530.8
3325,534
3326,537.2
3327,534
3328,534
3329,534
3330,534
3331,534
3332,534
3333,534
3334,534
3335,534
3336,537.2
3337,530.8
3338,530.8
3339,530.8
3340,534
3341,530.8
3342,530.8
3343,179.8
3344,183
3345,179.8
3346,179.8
3347,179.8
3348,179.8
3349,534
3350,183
3351,186.2
3352,183
3353,183
3354,183
3355,183
3356,537.2
3357,534
3358,534
3359,537.2
3360,534
3361,530.8
3362,534
3363,530.8
3364,534
3365,530.8
3366,530.8
3367,28.8
3368,32
3369,28.8
3370,28.8
3371,28.8
3372,28.8
3373,32
3374,28.8
3375,32
3376,32
3377,534
3378,534
3379,534
3380,537.2
3381,534
3382,534
3383,534
3384,534
3385,530.8
3386,530.8
3387,530.8
3388,530.8
3389,530.8
3390,530.8
3391,530.8
3392,179.8
3393,530.8
3394,530.8
3395,527.6
3396,530.8
3397,183
3398,183
3399,530.8
3400,534
3401,534
3402,534
3403,530.8
3404,534
3405,534
3406,534
3407,534
3408,534
3409,530.8
3410,530.8
3411,530.8
3412,534
3413,530.8
3414,530.8
3415,530.8
3416,530.8
3417,530.8
3418,530.8
3419,179.8
3420,530.8
3421,530.8
3422,534
3423,207.2195
3424,451.3238
3425,534
3426,534
3427,534
3428,530.8
3429,534
3430,534
3431,534
3432,534
3433,527.6
3434,530.8
3435,530.8
3436,530.8
3437,530.8
3438,530.8
3439,530.8
3440,530.8
3441,530.8
3442,527.6
3443,530.8
3444,527.6
3445,534
3446,179.8
3447,183
3448,179.8
3449,183
3450,179.8
3451,183
3452,183
3453,213.4393
3454,179.8
3455,183
3456,183
3457,179.8
3458,179.8
3459,527.6
3460,530.8
3461,527.6
3462,527.6
3463,179.8
3464,176.6
3465,179.8
3466,527.6
3467,358.1506
3468,179.8
3469,179.8
3470,423.6777
3471,28.8
3472,32
3473,28.8
3474,32
3475,32
3476,28.8
3477,32
3478,32
3479,32
3480,32
3481,28.8
3482,28.8
3483,28.8
3484,25.6
3485,28.8
3486,28.8
3487,28.8
3488,28.8
3489,28.8
3490,28.8
3491,28.8
3492,28.8
3493,32
3494,32
3495,530.8
3496,534
3497,534
3498,534
3499,534
3500,534
3501,534
3502,534
3503,537.2
3504,534
3505,530.8
3506,530.8
3507,530.8
3508,530.8
3509,530.8
3510,530.8
3511,530.8
3512,530.8
3513,530.8
3514,530.8
3515,530.8
3516,527.6
3517,530.8
3518,534
3519,530.8
3520,534
3521,534
3522,530.8
3523,534
3524,534
3525,534
3526,534
3527,530.8
3528,534
3529,534
3530,534
3531,534
3532,534
3533,534
3534,530.8
3535,534
3536,530.8
3537,502
3538,502
3539,502
3540,502
3541,502
3542,502
3543,502
3544,502
3545,502
3546,502
3547,502
3548,502
3549,502
3550,534
3551,534
3552,534
3553,530.8
3554,530.8
3555,527.6
3556,530.8
3557,527.6
3558,530.8
3559,530.8
3560,527.6
3561,530.8
3562,527.6
3563,527.6
3564,530.8
3565,527.6
3566,176.6
3567,530.8
3568,534
3569,530.8
3570,530.8
3571,530.8
3572,534
3573,530.8
3574,530.8
3575,534
3576,530.8
3577,530.8
3578,527.6
3579,527.6
3580,530.8
3581,530.8
3582,527.6
3583,530.8
3584,527.6
3585,530.8
3586,527.6
3587,530.8
3588,530.8
3589,527.6
3590,530.8
3591,445.1143
3592,534
3593,183
3594,530.8
3595,534
3596,534
3597,530.8
3598,534
3599,534
3600,530.8
3601,530.8
3602,530.8
3603,527.6
3604,530.8
3605,530.8
3606,527.6
3607,530.8
3608,176.6
3609,179.8
3610,176.6
3611,179.8
3612,534
3613,179.8
3614,379.4446
3615,534
3616,534
3617,534
3618,537.2
3619,534
3620,534
3621,534
3622,537.2
3623,534
3624,534
3625,530.8
3626,534
3627,530.8
3628,530.8
3629,534
3630,530.8
3631,530.8
3632,534
3633,530.8
3634,530.8
3635,530.8
3636,530.8
3637,530.8
3638,530.8
3639,534
3640,534
3641,534
3642,534
3643,534
3644,534
3645,534
3646,534
3647,534
3648,534
3649,530.8
3650,530.8
3651,530.8
3652,530.8
3653,530.8
3654,530.8
3655,530.8
3656,530.8
3657,530.8
3658,530.8
3659,530.8
3660,527.6
3661,527.6
3662,527.6
3663,530.8
3664,534
3665,530.8
3666,530.8
3667,530.8
3668,530.8
3669,530.8
3670,530.8
3671,530.8
3672,530.8
3673,530.8
3674,527.6
3675,527.6
3676,527.6
3677,527.6
3678,527.6
3679,530.8
3680,527.6
3681,527.6
3682,527.6
3683,527.6
3684,527.6
3685,530.8
3686,530.8
3687,527.6
3688,530.8
3689,530.8
3690,530.8
3691,530.8
3692,530.8
3693,530.8
3694,527.6
3695,530.8
3696,534
3697,527.6
3698,527.6
3699,527.6
3700,527.6
3701,527.6
3702,527.6
3703,527.6
3704,527.6
3705,176.6
3706,176.6
3707,179.8
3708,176.6
3709,176.6
3710,179.8
3711,179.8
3712,534
3713,530.8
3714,530.8
3715,530.8
3716,534
3717,530.8
3718,530.8
3719,534
3720,530.8
3721,527.6
3722,530.8
3723,527.6
3724,527.6
3725,530.8
3726,527.6
3727,527.6
3728,530.8
3729,527.6
3730,527.6
3731,527.6
3732,527.6
3733,527.6
3734,527.6
3735,534
3736,530.8
3737,530.8
3738,530.8
3739,530.8
3740,530.8
3741,530.8
3742,530.8
3743,534
3744,530.8
3745,527.6
3746,527.6
3747,530.8
3748,527.6
3749,527.6
3750,527.6
3751,527.6
3752,176.6
3753,176.6
3754,176.6
3755,176.6
3756,176.6
3757,176.6
3758,179.8
3759,176.6
3760,179.8
3761,530.8
3762,530.8
3763,530.8
3764,530.8
3765,527.6
3766,530.8
3767,179.8
3768,179.8
3769,176.6
3770,176.6
3771,296.9742
3772,178.4354
3773,176.6
3774,176.6
3775,399.2737
3776,176.6
3777,176.6
3778,176.6
3779,176.6
3780,176.6
3781,176.6
3782,179.8
3783,176.6
3784,179.8
3785,179.8
3786,176.6
3787,530.8
3788,179.8
3789,176.6
3790,179.8
3791,179.8
3792,25.6
3793,25.6
3794,25.6
3795,25.6
3796,25.6
3797,22.4
3798,25.6
3799,25.6
3800,25.6
3801,22.4
3802,25.6
3803,22.4
3804,25.6
3805,25.6
3806,28.8
3807,25.6
3808,28.8
3809,25.6
3810,176.6
3811,179.8
3812,176.6
3813,176.6
3814,179.8
3815,176.6
3816,179.8
3817,173.4
3818,176.6
3819,382.5851
3820,527.6
3821,527.6
3822,527.6
3823,524.4
3824,176.6
3825,176.6
3826,176.6
3827,176.6
3828,527.6
3829,317.2701
3830,496.5607
3831,530.8
3832,530.8
3833,527.6
3834,530.8
3835,530.8
3836,530.8
3837,527.6
3838,530.8
3839,530.8
3840,530.8
3841,527.6
3842,281.6027
3843,527.6
3844,527.6
3845,527.6
3846,527.6
3847,527.6
3848,527.6
3849,527.6
3850,527.6
3851,524.4
3852,527.6
3853,527.6
3854,524.4
3855,530.8
3856,527.6
3857,530.8
3858,530.8
3859,527.6
3860,530.8
3861,530.8
3862,527.6
3863,530.8
3864,530.8
3865,527.6
3866,527.6
3867,527.6
3868,527.6
3869,527.6
3870,527.6
3871,527.6
3872,527.6
3873,527.6
3874,527.6
3875,527.6
3876,527.6
3877,524.4
3878,527.6
3879,527.6
3880,530.8
3881,527.6
3882,527.6
3883,530.8
3884,530.8
3885,527.6
3886,530.8
3887,527.6
3888,530.8
3889,527.6
3890,527.6
3891,524.4
3892,527.6
3893,527.6
3894,527.6
3895,527.6
3896,176.6
3897,173.4
3898,176.6
3899,176.6
3900,176.6
3901,176.6
3902,176.6
3903,179.8
3904,179.8
3905,530.8
3906,530.8
3907,530.8
3908,527.6
3909,530.8
3910,530.8
3911,530.8
3912,530.8
3913,176.6
3914,176.6
3915,176.6
3916,176.6
3917,176.6
3918,176.6
3919,176.6
3920,25.6
3921,22.4
3922,25.6
3923,25.6
3924,22.4
3925,25.6
3926,25.6
3927,25.6
3928,28.8
3929,176.6
3930,530.8
3931,176.6
3932,530.8
3933,530.8
3934,530.8
3935,527.6
3936,275.5023
3937,527.6
3938,176.6
3939,176.6
3940,524.4
3941,313.7489
3942,176.6
3943,527.6
3944,176.6
3945,173.4
3946,176.6
3947,173.4
3948,176.6
3949,173.4
3950,176.6
3951,176.6
3952,179.8
3953,527.6
3954,527.6
3955,530.8
3956,527.6
3957,530.8
3958,527.6
3959,530.8
3960,527.6
3961,527.6
3962,524.4
3963,527.6
3964,527.6
3965,524.4
3966,527.6
3967,524.4
3968,527.6
3969,524.4
3970,527.6
3971,524.4
3972,524.4
3973,527.6
3974,527.6
3975,527.6
3976,527.6
3977,527.6
3978,530.8
3979,527.6
3980,527.6
3981,530.8
3982,527.6
3983,530.8
3984,527.6
3985,527.6
3986,527.6
3987,524.4
3988,527.6
3989,524.4
3990,527.6
3991,527.6
3992,173.4
3993,527.6
3994,176.6
3995,527.6
3996,176.6
3997,176.6
3998,527.6
3999,530.8
4000,530.8
4001,530.8
4002,530.8
4003,530.8
4004,530.8
4005,530.8
4006,530.8
4007,530.8
4008,530.8
4009,524.4
4010,527.6
4011,527.6
4012,527.6
4013,527.6
4014,527.6
4015,527.6
4016,524.4
4017,527.6
4018,527.6
4019,527.6
4020,524.4
4021,527.6
4022,530.8
4023,530.8
4024,527.6
4025,530.8
4026,530.8
4027,530.8
4028,527.6
4029,530.8
4030,530.8
4031,530.8
4032,530.8
4033,527.6
4034,524.4
4035,527.6
4036,527.6
4037,527.6
4038,527.6
4039,527.6
4040,524.4
4041,527.6
4042,527.6
4043,173.4
4044,176.6
4045,173.4
4046,179.8
4047,527.6
4048,530.8
4049,527.6
4050,530.8
4051,527.6
4052,530.8
4053,527.6
4054,530.8
4055,530.8
4056,527.6
4057,527.6
4058,524.4
4059,527.6
4060,527.6
4061,524.4
4062,527.6
4063,524.4
4064,527.6
4065,176.6
4066,524.4
4067,524.4
4068,524.4
4069,176.6
4070,527.6
4071,527.6
4072,527.6
4073,530.8
4074,527.6
4075,527.6
4076,530.8
4077,527.6
4078,527.6
4079,530.8
4080,527.6
4081,527.6
4082,524.4
4083,527.6
4084,524.4
4085,527.6
4086,524.4
4087,527.6
4088,524.4
4089,524.4
4090,527.6
4091,524.4
4092,524.4
4093,527.6
4094,527.6
4095,527.6
4096,527.6
4097,527.6
4098,530.8
4099,527.6
4100,527.6
4101,530.8
4102,527.6
4103,527.6
4104,527.6
4105,527.6
4106,524.4
4107,524.4
4108,527.6
4109,524.4
4110,524.4
4111,527.6
4112,173.4
4113,524.4
4114,176.6
4115,524.4
4116,524.4
4117,176.6
4118,527.6
4119,179.8
4120,527.6
4121,527.6
4122,527.6
4123,530.8
4124,527.6
4125,530.8
4126,527.6
4127,530.8
4128,527.6
4129,527.6
4130,527.6
4131,524.4
4132,25.6
4133,25.6
4134,22.4
4135,25.6
4136,25.6
4137,25.6
4138,22.4
4139,25.6
4140,28.8
4141,25.6
4142,28.8
4143,28.8
4144,25.6
4145,179.8
4146,530.8
4147,527.6
4148,530.8
4149,530.8
4150,530.8
4151,527.6
4152,530.8
4153,527.6
4154,527.6
4155,524.4
4156,527.6
4157,527.6
4158,527.6
4159,524.4
4160,176.6
4161,176.785
4162,524.4
4163,530.8
4164,179.8
4165,179.8
4166,530.8
4167,530.8
4168,530.8
4169,530.8
4170,530.8
4171,530.8
4172,530.8
4173,530.8
4174,530.8
4175,527.6
4176,530.8
4177,527.6
4178,527.6
4179,527.6
4180,527.6
4181,527.6
4182,527.6
4183,527.6
4184,25.6
4185,22.4
4186,25.6
4187,25.6
4188,25.6
4189,28.8
4190,25.6
4191,28.8
4192,28.8
4193,179.8
4194,176.6
4195,179.8
4196,179.8
4197,179.8
4198,176.6
4199,179.8
4200,179.8
4201,524.4
4202,527.6
4203,527.6
4204,524.4
4205,527.6
4206,527.6
4207,524.4
4208,527.6
4209,524.4
4210,527.6
4211,527.6
4212,524.4
4213,524.4
4214,530.8
4215,527.6
4216,530.8
4217,527.6
4218,530.8
4219,527.6
4220,530.8
4221,527.6
4222,530.8
4223,527.6
4224,282.8454
4225,176.6
4226,524.4
4227,524.4
4228,524.4
4229,527.6
4230,524.4
4231,524.4
4232,173.4
4233,176.6
4234,176.6
4235,173.4
4236,25.6
4237,28.8
4238,25.6
4239,28.8
4240,28.8
4241,28.8
4242,28.8
4243,25.6
4244,28.8
4245,28.8
4246,28.8
4247,25.6
4248,179.8
4249,176.6
4250,176.6
4251,173.4
4252,176.6
4253,176.6
4254,176.6
4255,176.6
4256,22.4
4257,25.6
4258,25.6
4259,22.4
4260,25.6
4261,25.6
4262,25.6
4263,28.8
4264,28.8
4265,527.6
4266,530.8
4267,530.8
4268,530.8
4269,530.8
4270,527.6
4271,530.8
4272,530.8
4273,527.6
4274,524.4
4275,527.6
4276,527.6
4277,527.6
4278,524.4
4279,527.6
4280,176.6
4281,527.6
4282,524.4
4283,527.6
4284,176.6
4285,173.4
4286,527.6
4287,530.8
4288,527.6
4289,530.8
4290,530.8
4291,527.6
4292,530.8
4293,530.8
4294,530.8
4295,530.8
4296,527.6
4297,527.6
4298,527.6
4299,527.6
4300,527.6
4301,524.4
4302,527.6
4303,524.4
4304,527.6
4305,524.4
4306,527.6
4307,527.6
4308,524.4
4309,527.6
4310,527.6
4311,530.8
4312,527.6
4313,530.8
4314,530.8
4315,527.6
4316,530.8
4317,530.8
4318,527.6
4319,530.8
4320,530.8
4321,524.4
4322,527.6
4323,527.6
4324,527.6
4325,524.4
4326,527.6
4327,527.6
4328,173.4
4329,527.6
4330,527.6
4331,396.1594
4332,176.6
4333,173.4
4334,524.4
4335,179.8
4336,527.6
4337,530.8
4338,527.6
4339,530.8
4340,527.6
4341,530.8
4342,530.8
4343,527.6
4344,530.8
4345,527.6
4346,527.6
4347,524.4
4348,527.6
4349,527.6
4350,524.4
4351,527.6
4352,527.6
4353,524.4
4354,176.6
4355,524.4
4356,527.6
4357,173.4
4358,176.6
4359,176.6
4360,179.8
4361,527.6
4362,530.8
4363,527.6
4364,530.8
4365,530.8
4366,527.6
4367,530.8
4368,527.6
4369,527.6
4370,524.4
4371,527.6
4372,527.6
4373,524.4
4374,527.6
4375,527.6
4376,173.4
4377,176.6
4378,173.4
4379,173.4
4380,176.6
4381,173.4
4382,176.6
4383,530.8
4384,176.6
4385,527.6
4386,527.6
4387,530.8
4388,527.6
4389,530.8
4390,527.6
4391,527.6
4392,530.8
4393,524.4
4394,527.6
4395,524.4
4396,524.4
4397,527.6
4398,524.4
4399,527.6
4400,22.4
4401,22.4
4402,25.6
4403,22.4
4404,22.4
4405,25.6
4406,25.6
4407,28.8
4408,25.6
4409,527.6
4410,530.8
4411,527.6
4412,527.6
4413,530.8
4414,527.6
4415,530.8
4416,527.6
4417,527.6
4418,524.4
4419,527.6
4420,524.4
4421,527.6
4422,524.4
4423,527.6
4424,22.4
4425,22.4
4426,25.6
4427,22.4
4428,22.4
4429,22.4
4430,25.6
4431,25.6
4432,25.6
4433,527.6
4434,527.6
4435,530.8
4436,527.6
4437,527.6
4438,530.8
4439,527.6
4440,530.8
4441,524.4
4442,527.6
4443,412.2825
4444,173.4
4445,176.6
4446,173.4
4447,176.6
4448,173.4
4449,527.6
4450,173.4
4451,173.4
4452,176.6
4453,524.4
4454,176.6
4455,527.6
4456,527.6
4457,530.8
4458,233.3634
4459,443.5567
4460,383.9007
4461,179.8
4462,176.6
4463,176.6
4464,176.6
4465,176.6
4466,173.4
