*Hour,Load
2462,3637
2463,3681
2464,3598
2465,3593
2466,3465
2467,3383
2468,3358
2469,3190
2470,2988
2471,2801
2472,2693
2473,2550
2474,2503
2475,2563
2476,2723
2477,2746
2478,2758
2479,2868
2480,3028
2481,3383
2482,3597
2483,3688
2484,3680
2485,3515
2486,3635
2487,3573
2488,3519
2489,3521
2490,3390
2491,3310
2492,3319
2493,3160
2494,2948
2495,2767
2496,2653
2497,2526
2498,2467
2499,2566
2500,2704
2501,2760
2502,2728
2503,2801
2504,2933
2505,3322
2506,3616
2507,3692
2508,3660
2509,3466
2510,3558
2511,3532
2512,3515
2513,3533
2514,3402
2515,3309
2516,3310
2517,3134
2518,2941
2519,2770
2520,2633
2521,2474
2522,2417
2523,2527
2524,2678
2525,2683
2526,2653
2527,2648
2528,2741
2529,2934
2530,3084
2531,3135
2532,3183
2533,3071
2534,3102
2535,3055
2536,3039
2537,3066
2538,3098
2539,3052
2540,3068
2541,2944
2542,2775
2543,2627
2544,2517
2545,2381
2546,2322
2547,2421
2548,2566
2549,2584
2550,2541
2551,2497
2552,2553
2553,2676
2554,2761
2555,2885
2556,2922
2557,2891
2558,2911
2559,2925
2560,2905
2561,2949
2562,3004
2563,3047
2564,3077
2565,2940
2566,2772
2567,2624
2568,2524
2569,2366
2570,2339
2571,2424
2572,2566
2573,2598
2574,2560
2575,2530
2576,2617
2577,2837
2578,2962
2579,3153
2580,3242
2581,3239
2582,3212
2583,3094
2584,3068
2585,3142
2586,3180
2587,3183
2588,3193
2589,3060
2590,2887
2591,2679
2592,2578
2593,2420
2594,2359
2595,2451
2596,2624
2597,2681
2598,2694
2599,2689
2600,2873
2601,3217
2602,3480
2603,3520
2604,3594
2605,3418
2606,3446
2607,3430
2608,3455
2609,3506
2610,3382
2611,3295
2612,3301
2613,3146
2614,2923
2615,2744
2616,2644
2617,2469
2618,2403
2619,2530
2620,2677
2621,2745
2622,2754
2623,2734
2624,2895
2625,3219
2626,3393
2627,3434
2628,3442
2629,3344
2630,3459
2631,3447
2632,3418
2633,3472
2634,3366
2635,3315
2636,3334
2637,3172
2638,2949
2639,2742
2640,2644
2641,2495
2642,2462
2643,2540
2644,2693
2645,2771
2646,2781
2647,2756
2648,2929
2649,3295
2650,3463
2651,3516
2652,3610
2653,3555
2654,3724
2655,3681
2656,3668
2657,3744
2658,3594
2659,3465
2660,3456
2661,3292
2662,3064
2663,2887
2664,2787
2665,2586
2666,2503
2667,2610
2668,2757
2669,2817
2670,2845
2671,2863
2672,3012
2673,3330
2674,3598
2675,3703
2676,3755
2677,3595
2678,3694
2679,3662
2680,3674
2681,3744
2682,3606
2683,3445
2684,3438
2685,3256
2686,3042
2687,2852
2688,2757
2689,2577
2690,2498
2691,2603
2692,2716
2693,2721
2694,2697
2695,2721
2696,2810
2697,3023
2698,3212
2699,3362
2700,3431
2701,3362
2702,3397
2703,3414
2704,3433
2705,3487
2706,3370
2707,3289
2708,3348
2709,3187
2710,2995
2711,2808
2712,2665
2713,2519
2714,2453
2715,2548
2716,2685
2717,2711
2718,2650
2719,2621
2720,2692
2721,2801
2722,2989
2723,3095
2724,3158
2725,3197
2726,3229
2727,3185
2728,3190
2729,3327
2730,3377
2731,3331
2732,3384
2733,3217
2734,2984
2735,2754
2736,2641
2737,2527
2738,2455
2739,2546
2740,2709
2741,2778
2742,2784
2743,2818
2744,3066
2745,3417
2746,3718
2747,3876
2748,3926
2749,3792
2750,3933
2751,3900
2752,3857
2753,3852
2754,3710
2755,3653
2756,3630
2757,3422
2758,3194
2759,2979
2760,2849
2761,2677
2762,2618
2763,2688
2764,2866
2765,2924
2766,2930
2767,3006
2768,3334
2769,3685
2770,3988
2771,4058
2772,4108
2773,3995
2774,4092
2775,4121
2776,4116
2777,4126
2778,3990
2779,3895
2780,3901
2781,3686
2782,3438
2783,3198
2784,3030
2785,2833
2786,2717
2787,2772
2788,2893
2789,2938
2790,2966
2791,3148
2792,3426
2793,3930
2794,4322
2795,4432
2796,4471
2797,4263
2798,4329
2799,4295
2800,4247
2801,4303
2802,4153
2803,3982
2804,3963
2805,3731
2806,3452
2807,3230
2808,3075
2809,2852
2810,2756
2811,2777
2812,2909
2813,2937
2814,2932
2815,3056
2816,3384
2817,3925
2818,4267
2819,4449
2820,4506
2821,4361
2822,4419
2823,4329
2824,4341
2825,4353
2826,4158
2827,3973
2828,3975
2829,3738
2830,3488
2831,3270
2832,3117
2833,2923
2834,2831
2835,2891
2836,2980
2837,3000
2838,3043
2839,3213
2840,3487
2841,3971
2842,4342
2843,4473
2844,4546
2845,4396
2846,4431
2847,4400
2848,4362
2849,4409
2850,4218
2851,4014
2852,3958
2853,3721
2854,3479
2855,3248
2856,3083
2857,2908
2858,2808
2859,2853
2860,2968
2861,2945
2862,2953
2863,3131
2864,3317
2865,3713
2866,3991
2867,4164
2868,4286
2869,4176
2870,4112
2871,3944
2872,3888
2873,3925
2874,3823
2875,3775
2876,3792
2877,3643
2878,3407
2879,3163
2880,3003
2881,2816
2882,2719
2883,2761
2884,2902
2885,2930
2886,2893
2887,2871
2888,3011
2889,3177
2890,3366
2891,3534
2892,3598
2893,3576
2894,3487
2895,3469
2896,3400
2897,3425
2898,3481
2899,3547
2900,3596
2901,3432
2902,3243
2903,3029
2904,2857
2905,2706
2906,2629
2907,2664
2908,2823
2909,2858
2910,2893
2911,2974
2912,3220
2913,3656
2914,3908
2915,3952
2916,4021
2917,3738
2918,3841
2919,3843
2920,3797
2921,3784
2922,3655
2923,3592
2924,3625
2925,3418
2926,3173
2927,2962
2928,2790
2929,2600
2930,2518
2931,2588
2932,2749
2933,2777
2934,2776
2935,2943
2936,3195
2937,3651
2938,4003
2939,4156
2940,4237
2941,4114
2942,4189
2943,4090
2944,4051
2945,4073
2946,3910
2947,3833
2948,3822
2949,3588
2950,3338
2951,3086
2952,2937
2953,2756
2954,2650
2955,2718
2956,2876
2957,2872
2958,2872
2959,3019
2960,3316
2961,3844
2962,4173
2963,4288
2964,4380
2965,4272
2966,4332
2967,4250
2968,4225
2969,4265
2970,4125
2971,4008
2972,3978
2973,3718
2974,3454
2975,3271
2976,3096
2977,2905
2978,2786
2979,2826
2980,2989
2981,3019
2982,3007
2983,3164
2984,3474
2985,3886
2986,4082
2987,4111
2988,4146
2989,3906
2990,4054
2991,4078
2992,4088
2993,4096
2994,3967
2995,3929
2996,3953
2997,3718
2998,3481
2999,3325
3000,3173
3001,2982
3002,2871
3003,2926
3004,3055
3005,3089
3006,3131
3007,3300
3008,3659
3009,4139
3010,4532
3011,4527
3012,4497
3013,4229
3014,4326
3015,4328
3016,4208
3017,4146
3018,3961
3019,3854
3020,3811
3021,3574
3022,3340
3023,3180
3024,3043
3025,2841
3026,2751
3027,2774
3028,2915
3029,2954
3030,2948
3031,2994
3032,3086
3033,3347
3034,3579
3035,3683
3036,3704
3037,3639
3038,3576
3039,3519
3040,3513
3041,3483
3042,3446
3043,3435
3044,3418
3045,3229
3046,3068
3047,2915
3048,2818
3049,2637
3050,2554
3051,2623
3052,2779
3053,2821
3054,2802
3055,2771
3056,2814
3057,2938
3058,3069
3059,3113
3060,3174
3061,3176
3062,3152
3063,3128
3064,3095
3065,3102
3066,3174
3067,3216
3068,3205
3069,3059
3070,2871
3071,2719
3072,2620
3073,2460
3074,2389
3075,2469
3076,2616
3077,2705
3078,2756
3079,2815
3080,2990
3081,3291
3082,3485
3083,3524
3084,3522
3085,3417
3086,3546
3087,3552
3088,3509
3089,3552
3090,3477
3091,3428
3092,3419
3093,3233
3094,3054
3095,2876
3096,2768
3097,2622
3098,2585
3099,2649
3100,2796
3101,2826
3102,2887
3103,2970
3104,3152
3105,3433
3106,3671
3107,3693
3108,3803
3109,3532
3110,3723
3111,3657
3112,3626
3113,3659
3114,3563
3115,3547
3116,3518
3117,3339
3118,3129
3119,2947
3120,2837
3121,2670
3122,2589
3123,2674
3124,2857
3125,2901
3126,2885
3127,2982
3128,3225
3129,3664
3130,3948
3131,4053
3132,4193
3133,3996
3134,4129
3135,4200
3136,4060
3137,4049
3138,3937
3139,3889
3140,3870
3141,3630
3142,3418
3143,3211
3144,3090
3145,2887
3146,2819
3147,2866
3148,3014
3149,3067
3150,3096
3151,3167
3152,3431
3153,3857
3154,4114
3155,4190
3156,4319
3157,4183
3158,4270
3159,4249
3160,4203
3161,4143
3162,3973
3163,3892
3164,3858
3165,3609
3166,3388
3167,3199
3168,3018
3169,2789
3170,2691
3171,2732
3172,2877
3173,2904
3174,2867
3175,2952
3176,3097
3177,3400
3178,3622
3179,3712
3180,3783
3181,3770
3182,3813
3183,3758
3184,3739
3185,3771
3186,3745
3187,3677
3188,3672
3189,3467
3190,3248
3191,3030
3192,2889
3193,2706
3194,2616
3195,2641
3196,2768
3197,2789
3198,2754
3199,2781
3200,2874
3201,3119
3202,3273
3203,3434
3204,3528
3205,3498
3206,3512
3207,3468
3208,3400
3209,3433
3210,3431
3211,3420
3212,3413
3213,3261
3214,3057
3215,2876
3216,2739
3217,2584
3218,2488
3219,2514
3220,2638
3221,2670
3222,2634
3223,2647
3224,2722
3225,2879
3226,3048
3227,3082
3228,3136
3229,3119
3230,3164
3231,3124
3232,3119
3233,3196
3234,3262
3235,3306
3236,3355
3237,3164
3238,2978
3239,2782
3240,2677
3241,2504
3242,2432
3243,2465
3244,2586
3245,2629
3246,2616
3247,2661
3248,2777
3249,2989
3250,3140
3251,3244
3252,3308
3253,3299
3254,3309
3255,3308
3256,3266
3257,3292
3258,3269
3259,3298
3260,3274
3261,3092
3262,2887
3263,2699
3264,2559
3265,2428
3266,2343
3267,2399
3268,2525
3269,2550
3270,2520
3271,2544
3272,2682
3273,2929
3274,3119
3275,3181
3276,3199
3277,3181
3278,3224
3279,3184
3280,3148
3281,3179
3282,3166
3283,3205
3284,3216
3285,3040
3286,2853
3287,2678
3288,2556
3289,2409
3290,2346
3291,2412
3292,2574
3293,2608
3294,2604
3295,2705
3296,2867
3297,3195
3298,3388
3299,3491
3300,3487
3301,3450
3302,3422
3303,3400
3304,3413
3305,3443
3306,3440
3307,3486
3308,3463
3309,3267
3310,3062
3311,2874
3312,2785
3313,2636
3314,2555
3315,2600
3316,2744
3317,2814
3318,2837
3319,2939
3320,3148
3321,3562
3322,3877
3323,4034
3324,4043
3325,3977
3326,4073
3327,3975
3328,3857
3329,3897
3330,3747
3331,3708
3332,3654
3333,3408
3334,3163
3335,2938
3336,2803
3337,2628
3338,2533
3339,2612
3340,2722
3341,2802
3342,2819
3343,2963
3344,3256
3345,3689
3346,4081
3347,4229
3348,4304
3349,4174
3350,4236
3351,4133
3352,4000
3353,3971
3354,3800
3355,3744
3356,3705
3357,3448
3358,3195
3359,2991
3360,2840
3361,2651
3362,2574
3363,2609
3364,2744
3365,2782
3366,2765
3367,2858
3368,3038
3369,3376
3370,3648
3371,3763
3372,3885
3373,3754
3374,3756
3375,3692
3376,3660
3377,3659
3378,3591
3379,3600
3380,3589
3381,3375
3382,3166
3383,2972
3384,2864
3385,2709
3386,2606
3387,2668
3388,2795
3389,2832
3390,2835
3391,2854
3392,2946
3393,3092
3394,3229
3395,3415
3396,3410
3397,3341
3398,3385
3399,3364
3400,3338
3401,3450
3402,3515
3403,3585
3404,3570
3405,3371
3406,3177
3407,2971
3408,2805
3409,2641
3410,2566
3411,2626
3412,2786
3413,2841
3414,2839
3415,3023
3416,3303
3417,3780
3418,4141
3419,4210
3420,4344
3421,4200
3422,4351
3423,4302
3424,4217
3425,4212
3426,4017
3427,3967
3428,3883
3429,3623
3430,3386
3431,3149
3432,2981
3433,2810
3434,2713
3435,2752
3436,2888
3437,2954
3438,2996
3439,3133
3440,3443
3441,3916
3442,4240
3443,4395
3444,4455
3445,4352
3446,4449
3447,4387
3448,4336
3449,4357
3450,4205
3451,4163
3452,4101
3453,3842
3454,3548
3455,3305
3456,3134
3457,2928
3458,2834
3459,2882
3460,2993
3461,3045
3462,3059
3463,3245
3464,3598
3465,4125
3466,4443
3467,4602
3468,4762
3469,4648
3470,4747
3471,4712
3472,4655
3473,4653
3474,4441
3475,4377
3476,4264
3477,3975
3478,3683
3479,3429
3480,3245
3481,3004
3482,2896
3483,2935
3484,3065
3485,3101
3486,3166
3487,3334
3488,3675
3489,4200
3490,4558
3491,4707
3492,4819
3493,4689
3494,4819
3495,4682
3496,4554
3497,4471
3498,4321
3499,4280
3500,4192
3501,3912
3502,3653
3503,3430
3504,3241
3505,2996
3506,2886
3507,2907
3508,3038
3509,3093
3510,3137
3511,3304
3512,3674
3513,4184
3514,4601
3515,4775
3516,4878
3517,4699
3518,4730
3519,4654
3520,4590
3521,4578
3522,4401
3523,4328
3524,4209
3525,3921
3526,3657
3527,3393
3528,3217
3529,3004
3530,2892
3531,2911
3532,3048
3533,3076
3534,3050
3535,3151
3536,3378
3537,3780
3538,4067
3539,4218
3540,4282
3541,4197
3542,4225
3543,4136
3544,4093
3545,4104
3546,4040
3547,4020
3548,3949
3549,3719
3550,3480
3551,3305
3552,3123
3553,2922
3554,2818
3555,2832
3556,2929
3557,2987
3558,2951
3559,2994
3560,3152
3561,3372
3562,3607
3563,3793
3564,3791
3565,3769
3566,3651
3567,3490
3568,3439
3569,3466
3570,3517
3571,3607
3572,3562
3573,3358
3574,3159
3575,2930
3576,2772
3577,2637
3578,2539
3579,2602
3580,2725
3581,2824
3582,2879
3583,3033
3584,3316
3585,3749
3586,4023
3587,4123
3588,4168
3589,4035
3590,4042
3591,3998
3592,3988
3593,3992
3594,3824
3595,3787
3596,3693
3597,3444
3598,3212
3599,3005
3600,2844
3601,2637
3602,2543
3603,2600
3604,2709
3605,2807
3606,2829
3607,2933
3608,3182
3609,3604
3610,3819
3611,3943
3612,3965
3613,3805
3614,3892
3615,3917
3616,3812
3617,3815
3618,3675
3619,3672
3620,3572
3621,3332
3622,3091
3623,2921
3624,2787
3625,2618
3626,2517
3627,2602
3628,2750
3629,2817
3630,2803
3631,2932
3632,3165
3633,3550
3634,3810
3635,3861
3636,3896
3637,3724
3638,3778
3639,3763
3640,3698
3641,3681
3642,3569
3643,3595
3644,3473
3645,3251
3646,3046
3647,2877
3648,2744
3649,2614
3650,2569
3651,2656
3652,2797
3653,2871
3654,2830
3655,3005
3656,3283
3657,3743
3658,4071
3659,4167
3660,4212
3661,4069
3662,4207
3663,4208
3664,4100
3665,4071
3666,3935
3667,3976
3668,3866
3669,3620
3670,3371
3671,3176
3672,3035
3673,2844
3674,2734
3675,2804
3676,2952
3677,3018
3678,2971
3679,3128
3680,3367
3681,3801
3682,4059
3683,4063
3684,4003
3685,3911
3686,4042
3687,3937
3688,3889
3689,3860
3690,3767
3691,3756
3692,3635
3693,3383
3694,3192
3695,2980
3696,2842
3697,2646
3698,2565
3699,2617
3700,2727
3701,2792
3702,2722
3703,2787
3704,2885
3705,3135
3706,3315
3707,3404
3708,3535
3709,3417
3710,3524
3711,3479
3712,3330
3713,3322
3714,3353
3715,3467
3716,3408
3717,3187
3718,2975
3719,2802
3720,2658
3721,2462
3722,2378
3723,2448
3724,2586
3725,2653
3726,2536
3727,2599
3728,2670
3729,2837
3730,3067
3731,3231
3732,3324
3733,3325
3734,3257
3735,3171
3736,3088
3737,3156
3738,3311
3739,3450
3740,3367
3741,3160
3742,2949
3743,2794
3744,2672
3745,2487
3746,2438
3747,2477
3748,2689
3749,2760
3750,2737
3751,2876
3752,3065
3753,3426
3754,3621
3755,3748
3756,3677
3757,3562
3758,3799
3759,3897
3760,3827
3761,3796
3762,3748
3763,3784
3764,3656
3765,3424
3766,3193
3767,2973
3768,2821
3769,2643
3770,2574
3771,2650
3772,2805
3773,2898
3774,2876
3775,3043
3776,3189
3777,3529
3778,3759
3779,3805
3780,3826
3781,3670
3782,3802
3783,3791
3784,3807
3785,3813
3786,3730
3787,3782
3788,3646
3789,3401
3790,3182
3791,3001
3792,2862
3793,2672
3794,2609
3795,2645
3796,2803
3797,2913
3798,2872
3799,2973
3800,3194
3801,3599
3802,3853
3803,3922
3804,4000
3805,3757
3806,3816
3807,3830
3808,3827
3809,3777
3810,3667
3811,3710
3812,3555
3813,3284
3814,3066
3815,2872
3816,2734
3817,2592
3818,2555
3819,2615
3820,2761
3821,2843
3822,2767
3823,2823
3824,3029
3825,3374
3826,3658
3827,3752
3828,3750
3829,3542
3830,3624
3831,3567
3832,3481
3833,3508
3834,3477
3835,3513
3836,3363
3837,3151
3838,2963
3839,2819
3840,2721
3841,2554
3842,2490
3843,2547
3844,2710
3845,2802
3846,2720
3847,2755
3848,3039
3849,3384
3850,3660
3851,3737
3852,3746
3853,3593
3854,3704
3855,3616
3856,3518
3857,3518
3858,3444
3859,3509
3860,3392
3861,3180
3862,2971
3863,2851
3864,2713
3865,2594
3866,2498
3867,2556
3868,2767
3869,2814
3870,2727
3871,2731
3872,2873
3873,3032
3874,3287
3875,3421
3876,3498
3877,3381
3878,3364
3879,3323
3880,3308
3881,3317
3882,3343
3883,3435
3884,3353
3885,3161
3886,3001
3887,2866
3888,2702
3889,2552
3890,2486
3891,2525
3892,2660
3893,2750
3894,2656
3895,2667
3896,2710
3897,2922
3898,3197
3899,3338
3900,3368
3901,3348
3902,3229
3903,3157
3904,3151
3905,3208
3906,3330
3907,3486
3908,3387
3909,3204
3910,3015
3911,2824
3912,2694
3913,2547
3914,2453
3915,2558
3916,2706
3917,2801
3918,2766
3919,2909
3920,3107
3921,3462
3922,3799
3923,3896
3924,3895
3925,3737
3926,3875
3927,3843
3928,3803
3929,3807
3930,3753
3931,3731
3932,3587
3933,3358
3934,3134
3935,2926
3936,2813
3937,2640
3938,2562
3939,2627
3940,2804
3941,2898
3942,2836
3943,3048
3944,3359
3945,3772
3946,3970
3947,3978
3948,3975
3949,3667
3950,3767
3951,3765
3952,3715
3953,3742
3954,3694
3955,3692
3956,3547
3957,3332
3958,3148
3959,2949
3960,2828
3961,2655
3962,2583
3963,2621
3964,2776
3965,2883
3966,2855
3967,2960
3968,3172
3969,3626
3970,3905
3971,4042
3972,3900
3973,3751
3974,3916
3975,3978
3976,3856
3977,3797
3978,3731
3979,3750
3980,3583
3981,3364
3982,3140
3983,2928
3984,2812
3985,2643
3986,2561
3987,2638
3988,2779
3989,2878
3990,2871
3991,3017
3992,3211
3993,3563
3994,3803
3995,3805
3996,3812
3997,3572
3998,3719
3999,3703
4000,3642
4001,3644
4002,3561
4003,3527
4004,3367
4005,3147
4006,2946
4007,2799
4008,2681
4009,2502
4010,2440
4011,2533
4012,2701
4013,2796
4014,2755
4015,2834
4016,3053
4017,3367
4018,3600
4019,3689
4020,3635
4021,3477
4022,3598
4023,3610
4024,3548
4025,3498
4026,3460
4027,3479
4028,3329
4029,3111
4030,2930
4031,2818
4032,2724
4033,2536
4034,2459
4035,2530
4036,2680
4037,2756
4038,2680
4039,2692
4040,2708
4041,2992
4042,3265
4043,3288
4044,3453
4045,3391
4046,3403
4047,3289
4048,3205
4049,3271
4050,3308
4051,3369
4052,3246
4053,3051
4054,2886
4055,2709
4056,2580
4057,2414
4058,2359
4059,2418
4060,2559
4061,2620
4062,2498
4063,2453
4064,2580
4065,2729
4066,2879
4067,2991
4068,3011
4069,3053
4070,3128
4071,3077
4072,2994
4073,3046
4074,3207
4075,3287
4076,3227
4077,3063
4078,2878
4079,2721
4080,2622
4081,2492
4082,2449
4083,2535
4084,2711
4085,2788
4086,2759
4087,2794
4088,2868
4089,3159
4090,3328
4091,3466
4092,3568
4093,3474
4094,3497
4095,3429
4096,3342
4097,3385
4098,3446
4099,3489
4100,3374
4101,3183
4102,2994
4103,2816
4104,2683
4105,2502
4106,2432
4107,2513
4108,2666
4109,2754
4110,2704
4111,2817
4112,3019
4113,3355
4114,3759
4115,3839
4116,3743
4117,3504
4118,3607
4119,3541
4120,3547
4121,3595
4122,3574
4123,3618
4124,3472
4125,3247
4126,3015
4127,2856
4128,2730
4129,2575
4130,2521
4131,2545
4132,2709
4133,2811
4134,2743
4135,2815
4136,2989
4137,3358
4138,3631
4139,3816
4140,3799
4141,3445
4142,3402
4143,3427
4144,3337
4145,3343
4146,3372
4147,3384
4148,3230
4149,3038
4150,2847
4151,2701
4152,2596
4153,2449
4154,2385
4155,2496
4156,2648
4157,2736
4158,2697
4159,2738
4160,2882
4161,3184
4162,3376
4163,3389
4164,3437
4165,3290
4166,3403
4167,3405
4168,3392
4169,3431
4170,3418
4171,3398
4172,3234
4173,3050
4174,2863
4175,2703
4176,2590
4177,2445
4178,2432
4179,2512
4180,2680
4181,2768
4182,2736
4183,2804
4184,2841
4185,3091
4186,3269
4187,3407
4188,3417
4189,3184
4190,3273
4191,3251
4192,3241
4193,3336
4194,3338
4195,3362
4196,3198
4197,3002
4198,2803
4199,2718
4200,2637
4201,2484
4202,2465
4203,2533
4204,2711
4205,2737
4206,2661
4207,2553
4208,2645
4209,2884
4210,3121
4211,3209
4212,3066
4213,2871
4214,2819
4215,2826
4216,2814
4217,2901
4218,3069
4219,3146
4220,3034
4221,2865
4222,2735
4223,2560
4224,2473
4225,2331
4226,2282
4227,2402
4228,2534
4229,2623
4230,2480
4231,2418
4232,2429
4233,2535
4234,2673
4235,2751
4236,2785
4237,2697
4238,2593
4239,2537
4240,2589
4241,2742
4242,2957
4243,3046
4244,2934
4245,2793
4246,2630
4247,2470
4248,2358
4249,2248
4250,2231
4251,2350
4252,2520
4253,2645
4254,2579
4255,2611
4256,2805
4257,3109
4258,3327
4259,3458
4260,3437
4261,3193
4262,3304
4263,3343
4264,3302
4265,3333
4266,3388
4267,3358
4268,3202
4269,2997
4270,2828
4271,2658
4272,2574
4273,2430
4274,2404
4275,2489
4276,2703
4277,2782
4278,2696
4279,2759
4280,2989
4281,3304
4282,3478
4283,3495
4284,3400
4285,3221
4286,3282
4287,3325
4288,3276
4289,3377
4290,3437
4291,3401
4292,3253
4293,3045
4294,2855
4295,2713
4296,2590
4297,2434
4298,2378
4299,2477
4300,2654
4301,2725
4302,2672
4303,2723
4304,2848
4305,3131
4306,3357
4307,3462
4308,3481
4309,3314
4310,3408
4311,3326
4312,3368
4313,3437
4314,3454
4315,3429
4316,3259
4317,3047
4318,2860
4319,2709
4320,2577
4321,2442
4322,2421
4323,2529
4324,2666
4325,2734
4326,2704
4327,2835
4328,2983
4329,3208
4330,3470
4331,3518
4332,3540
4333,3305
4334,3455
4335,3450
4336,3393
4337,3395
4338,3418
4339,3358
4340,3225
4341,3038
4342,2851
4343,2744
4344,2629
4345,2471
4346,2441
4347,2522
4348,2667
4349,2755
4350,2678
4351,2699
4352,2954
4353,3211
4354,3402
4355,3546
4356,3533
4357,3282
4358,3360
4359,3180
4360,3096
4361,3230
4362,3314
4363,3291
4364,3177
4365,2967
4366,2782
4367,2605
4368,2541
4369,2408
4370,2367
4371,2426
4372,2596
4373,2684
4374,2546
4375,2561
4376,2716
4377,2882
4378,2996
4379,3108
4380,3081
4381,2955
4382,3031
4383,2980
4384,2897
4385,2962
4386,3130
4387,3114
4388,3030
4389,2869
4390,2713
4391,2582
4392,2482
4393,2362
4394,2317
4395,2397
4396,2576
4397,2610
4398,2514
4399,2489
4400,2581
4401,2652
4402,2814
4403,2865
4404,2850
4405,2802
4406,2796
4407,2661
4408,2626
4409,2736
4410,2980
4411,3028
4412,2946
4413,2797
4414,2632
4415,2468
4416,2420
4417,2291
4418,2254
4419,2344
4420,2537
4421,2628
4422,2573
4423,2571
4424,2794
4425,3146
4426,3416
4427,3383
4428,3533
4429,3128
4430,3229
4431,3181
4432,3063
4433,3187
4434,3307
4435,3283
4436,3152
4437,2946
4438,2773
4439,2586
4440,2505
4441,2397
4442,2354
4443,2471
4444,2630
4445,2732
4446,2640
4447,2663
4448,2890
4449,3134
4450,3382
4451,3427
4452,3432
4453,3130
4454,3164
4455,3129
4456,3073
4457,3193
4458,3308
4459,3274
4460,3165
4461,2987
4462,2784
4463,2611
4464,2520
4465,2389
4466,2386
4467,2475
4468,2685
4469,2739
4470,2681
4471,2698
4472,2886
4473,3233
4474,3402
4475,3337
4476,3285
4477,3140
4478,3174
4479,3072
4480,3013
4481,3187
4482,3330
4483,3276
4484,3152
4485,2980
4486,2783
4487,2631
4488,2559
4489,2442
4490,2452
4491,2556
4492,2720
4493,2787
4494,2762
4495,2860
4496,3063
4497,3287
4498,3511
4499,3566
4500,3480
4501,3235
4502,3415
4503,3372
4504,3324
4505,3363
4506,3431
4507,3333
4508,3202
4509,3004
4510,2840
4511,2704
4512,2597
4513,2476
4514,2443
4515,2565
4516,2732
4517,2794
4518,2738
4519,2830
4520,3048
4521,3253
4522,3507
4523,3546
4524,3514
4525,3198
4526,3350
4527,3406
4528,3303
4529,3339
4530,3388
4531,3311
4532,3187
4533,3010
4534,2831
4535,2679
4536,2577
4537,2469
4538,2427
4539,2499
4540,2653
4541,2716
4542,2632
4543,2661
4544,2778
4545,2951
4546,3062
4547,3057
4548,2928
4549,2771
4550,2820
4551,2842
4552,2824
4553,2884
4554,3102
4555,3092
4556,3001
4557,2856
4558,2700
4559,2619
4560,2531
4561,2478
4562,2425
4563,2541
4564,2717
4565,2806
4566,2686
4567,2537
4568,2546
4569,2655
4570,2696
4571,2685
4572,2681
4573,2606
4574,2477
4575,2393
4576,2417
4577,2611
4578,2933
4579,2963
4580,2902
4581,2796
4582,2649
4583,2558
4584,2473
4585,2356
4586,2335
4587,2422
4588,2595
4589,2693
4590,2615
4591,2603
4592,2737
4593,2876
4594,2933
4595,2955
4596,2930
4597,2825
4598,2813
4599,2688
4600,2663
4601,2852
4602,3123
4603,3119
4604,3035
4605,2898
4606,2734
4607,2600
4608,2490
4609,2403
4610,2397
4611,2502
4612,2713
4613,2799
4614,2722
4615,2884
4616,3027
4617,3234
4618,3348
4619,3397
4620,3432
4621,3221
4622,3287
4623,3209
4624,3196
4625,3279
4626,3403
4627,3344
4628,3233
4629,3040
4630,2855
4631,2691
4632,2574
4633,2481
4634,2444
4635,2549
4636,2752
4637,2816
4638,2810
4639,2857
4640,2985
4641,3229
4642,3339
4643,3336
4644,3295
4645,3064
4646,3142
4647,3072
4648,3074
4649,3224
4650,3378
4651,3311
4652,3189
4653,3012
4654,2830
4655,2691
4656,2584
4657,2483
4658,2465
4659,2598
4660,2752
4661,2865
4662,2806
4663,2852
4664,2983
4665,3145
4666,3310
4667,3378
4668,3374
4669,3103
4670,3233
4671,3105
4672,3074
4673,3239
4674,3410
4675,3341
4676,3209
4677,3041
4678,2856
4679,2737
4680,2618
4681,2514
4682,2500
4683,2610
4684,2782
4685,2850
4686,2817
4687,2837
4688,2961
4689,3124
4690,3283
4691,3296
4692,3284
4693,3057
4694,3125
4695,3019
4696,3034
4697,3206
4698,3334
4699,3261
4700,3147
4701,2981
4702,2829
4703,2726
4704,2589
4705,2482
4706,2434
4707,2532
4708,2712
4709,2763
4710,2685
4711,2595
4712,2714
4713,2863
4714,2989
4715,2969
4716,2934
4717,2778
4718,2803
4719,2739
4720,2731
4721,2916
4722,3123
4723,3076
4724,2981
4725,2823
4726,2682
4727,2550
4728,2477
4729,2409
4730,2390
4731,2501
4732,2672
4733,2730
4734,2647
4735,2581
4736,2583
4737,2628
4738,2699
4739,2734
4740,2732
4741,2686
4742,2670
4743,2582
4744,2608
4745,2721
4746,2978
4747,2955
4748,2907
4749,2771
4750,2636
4751,2516
4752,2431
4753,2321
4754,2307
4755,2411
4756,2620
4757,2707
4758,2661
4759,2768
4760,2908
4761,3124
4762,3286
4763,3301
4764,3281
4765,3049
4766,3126
4767,3096
4768,3087
4769,3261
4770,3415
4771,3319
4772,3205
4773,3040
4774,2888
4775,2745
4776,2694
4777,2557
4778,2524
4779,2656
4780,2825
4781,2891
4782,2895
4783,2962
4784,3110
4785,3327
4786,3457
4787,3553
4788,3385
4789,3236
4790,3290
4791,3226
4792,3240
4793,3451
