Hour,65c,74c
185,941.5810826927823,0.0
186,1313.8240059419884,0.0
187,1705.1640476195366,0.0
188,1524.5609885604622,0.0
189,1707.0,111.74640979415136
190,1707.0,281.85946999498515
191,1684.9433778466807,0.0
192,1707.0,11.870695639924893
193,1661.0541393812214,0.0
194,1706.4603794000006,0.0
195,1697.5566853608257,0.0
196,1669.9865549169665,0.0
197,1707.0,38.757636408128036
198,1515.4555831317552,0.0
199,1707.0,5.850119651038312
200,1139.0462027616095,0.0
201,1209.3650223258212,0.0
202,929.5886378961324,0.0
203,460.5231779917383,0.0
204,171.5330408269981,0.0
205,0.0,0.0
206,0.0,0.0
207,411.41818762963277,0.0
208,787.5197676572584,0.0
209,1584.8101287159948,0.0
210,1707.0,325.5771441119312
211,1707.0,327.244019029677
212,1707.0,445.42202080993167
213,1707.0,337.71951395877403
214,1707.0,374.9495654380639
215,1707.0,130.48849789480204
216,1707.0,298.027743298841
217,1707.0,290.37720483297574
218,1707.0,404.6887834632086
219,1707.0,355.25101132860664
220,1707.0,399.66337956646476
221,1707.0,440.8740595220841
222,1707.0,232.97767328980206
223,1707.0,122.89544133356367
224,1411.1077239013816,0.0
225,1070.101742411448,0.0
226,788.2498280720133,0.0
227,293.7243574629882,0.0
228,0.0,0.0
229,184.83024963748576,0.0
230,0.0,0.0
231,0.0,0.0
232,286.23587396685195,0.0
233,828.1020357194453,0.0
234,1614.0739874937601,0.0
235,1707.0,308.118923323816
236,1611.2314385754796,0.0
237,1158.6574049390315,0.0
238,705.2115927696235,0.0
239,1007.733301978845,0.0
240,819.4056917785441,0.0
241,600.9799315901619,0.0
242,1010.2773262415342,0.0
243,1072.7618766101007,0.0
244,696.6058290022796,0.0
245,496.1835424505721,0.0
246,656.342502790681,0.0
247,1084.6808410174351,0.0
248,674.0460832164204,0.0
249,747.1584694577671,0.0
250,880.9821351578543,0.0
251,358.93095008070543,0.0
252,306.60061154893174,0.0
253,0.0,0.0
254,214.35464659947763,0.0
255,247.89830911368017,0.0
256,553.432404574804,0.0
257,736.3214561608081,0.0
258,836.9716907025437,0.0
259,1297.0059052586105,0.0
260,1261.464321532093,0.0
261,1270.5991187667832,0.0
262,864.7851990041794,0.0
263,983.3723843798456,0.0
264,697.7178535832442,0.0
265,0.0,0.0
266,108.14165901517242,0.0
267,210.81430381464352,0.0
268,312.5927116732364,0.0
269,200.04200680359685,0.0
270,246.63366667585612,0.0
271,669.9910228719477,0.0
272,645.9802734035195,0.0
273,920.0802604082592,0.0
274,831.6747987121571,0.0
275,987.69608122075,0.0
276,187.42257570000402,0.0
277,0.0,0.0
278,0.0,0.0
279,0.0,0.0
280,127.30511911574956,0.0
281,457.0306126678847,0.0
282,795.281656376953,0.0
283,1211.7597123058067,0.0
284,1299.162757302741,0.0
285,1014.1205725601661,0.0
286,783.2533488062562,0.0
287,524.8388306734514,0.0
288,412.48295029137023,0.0
289,31.063436800657612,0.0
290,263.8956556357923,0.0
291,498.44984174643,0.0
292,122.78789979908811,0.0
293,138.37971165303162,0.0
294,292.3417811064826,0.0
295,845.1466794562555,0.0
296,264.9241695612459,0.0
297,344.30435586879594,0.0
298,297.6177542113064,0.0
299,5.686442265909591,0.0
300,62.41684866311118,0.0
301,13.863868274653214,0.0
302,270.64159952798366,0.0
303,360.98909059455855,0.0
304,596.4321194025015,0.0
305,734.2739344695937,0.0
306,1240.798158753007,0.0
307,1707.0,0.851304595656643
308,1707.0,83.21954579221551
309,1519.0966811211845,0.0
310,1171.8170416729004,0.0
311,850.4726808007391,0.0
312,823.6577136608344,0.0
313,698.1111078548392,0.0
314,805.6801411388963,0.0
315,886.4545740657775,0.0
316,946.1778848527434,0.0
317,870.6617829620686,0.0
318,745.2328893323345,0.0
319,506.5274538659471,0.0
320,0.0,0.0
321,0.0,0.0
322,0.0,0.0
323,0.0,0.0
324,0.0,0.0
325,0.0,0.0
326,0.0,0.0
327,0.0,0.0
328,0.0,0.0
329,21.32240471517298,0.0
330,566.3629160098578,0.0
331,1069.524933376941,0.0
332,1017.1102823954567,0.0
333,1144.9015091589522,0.0
334,677.4336594861884,0.0
335,347.5315586239587,0.0
336,0.0,0.0
337,0.0,0.0
338,0.0,0.0
339,0.0,0.0
340,0.0,0.0
341,0.0,0.0
342,0.0,0.0
343,0.0,0.0
344,0.0,0.0
345,0.0,0.0
346,0.0,0.0
347,0.0,0.0
348,0.0,0.0
349,0.0,0.0
350,0.0,0.0
351,0.0,0.0
352,0.0,0.0
353,0.0,0.0
354,0.0,0.0
355,561.0674909574361,0.0
356,725.0575062285712,0.0
357,769.1587040193972,0.0
358,814.7397819860644,0.0
359,784.3814886091943,0.0
360,957.79286158675,0.0
361,800.1461250670327,0.0
362,691.4522903462135,0.0
363,908.8626114122457,0.0
364,946.9867183632174,0.0
365,648.1071121289121,0.0
366,1167.887846639543,0.0
367,1126.1914973941325,0.0
368,1201.949064868696,0.0
369,1325.176844969732,0.0
370,1357.4108904686725,0.0
371,1094.2821761894236,0.0
372,785.7301559461264,0.0
373,375.9022040716236,0.0
374,374.3292021597508,0.0
375,476.5495523024713,0.0
376,641.8754959882458,0.0
377,576.2382166617499,0.0
378,830.6101295090425,0.0
379,962.4247986664234,0.0
380,1471.7015699231097,0.0
381,1530.1507981272619,0.0
382,1290.303612769983,0.0
383,886.8492813829218,0.0
384,513.538892897888,0.0
385,304.3416068132953,0.0
386,663.2777481188092,0.0
387,298.2757394615194,0.0
388,464.50035038182267,0.0
389,787.0448061105088,0.0
390,553.7365926589284,0.0
391,348.74950474997786,0.0
392,199.0214731956662,0.0
393,245.5442614081271,0.0
394,376.33711371656625,0.0
395,60.269146098493366,0.0
396,0.0,0.0
397,0.0,0.0
398,0.0,0.0
399,0.0,0.0
400,0.0,0.0
401,0.0,0.0
402,0.0,0.0
403,0.0,0.0
404,0.0,0.0
405,0.0,0.0
406,0.0,0.0
407,0.0,0.0
408,0.0,0.0
409,0.0,0.0
410,0.0,0.0
411,0.0,0.0
412,0.0,0.0
413,0.0,0.0
414,0.0,0.0
415,0.0,0.0
416,0.0,0.0
417,0.0,0.0
418,0.0,0.0
419,0.0,0.0
420,0.0,0.0
421,0.0,0.0
422,0.0,0.0
423,0.0,0.0
424,0.0,0.0
425,0.0,0.0
426,0.0,0.0
427,0.0,0.0
428,0.0,0.0
429,0.0,0.0
430,0.0,0.0
431,0.0,0.0
432,0.0,0.0
433,0.0,0.0
434,0.0,0.0
435,0.0,0.0
436,0.0,0.0
437,0.0,0.0
438,0.0,0.0
439,0.0,0.0
440,0.0,0.0
441,0.0,0.0
442,0.0,0.0
443,0.0,0.0
444,0.0,0.0
445,0.0,0.0
446,0.0,0.0
447,0.0,0.0
448,0.0,0.0
449,0.0,0.0
450,0.0,0.0
451,0.0,0.0
452,0.0,0.0
453,0.0,0.0
454,0.0,0.0
455,0.0,0.0
456,0.0,0.0
457,0.0,0.0
458,0.0,0.0
459,0.0,0.0
460,0.0,0.0
461,0.0,0.0
462,0.0,0.0
463,0.0,0.0
464,0.0,0.0
465,0.0,0.0
466,0.0,0.0
467,0.0,0.0
468,0.0,0.0
469,0.0,0.0
470,0.0,0.0
471,0.0,0.0
472,0.0,0.0
473,0.0,0.0
474,0.0,0.0
475,0.0,0.0
476,0.0,0.0
477,0.0,0.0
478,0.0,0.0
479,0.0,0.0
480,0.0,0.0
481,0.0,0.0
482,0.0,0.0
483,0.0,0.0
484,0.0,0.0
485,0.0,0.0
486,0.0,0.0
487,0.0,0.0
488,0.0,0.0
489,0.0,0.0
490,0.0,0.0
491,0.0,0.0
492,0.0,0.0
493,0.0,0.0
494,0.0,0.0
495,0.0,0.0
496,0.0,0.0
497,0.0,0.0
498,0.0,0.0
499,0.0,0.0
500,0.0,0.0
501,0.0,0.0
502,0.0,0.0
503,0.0,0.0
504,0.0,0.0
505,0.0,0.0
506,0.0,0.0
507,0.0,0.0
508,0.0,0.0
509,0.0,0.0
510,0.0,0.0
511,0.0,0.0
512,0.0,0.0
513,0.0,0.0
514,0.0,0.0
515,0.0,0.0
516,0.0,0.0
517,0.0,0.0
518,0.0,0.0
519,0.0,0.0
520,0.0,0.0
521,0.0,0.0
522,0.0,0.0
523,0.0,0.0
524,0.0,0.0
525,0.0,0.0
526,0.0,0.0
527,0.0,0.0
528,0.0,0.0
529,0.0,0.0
530,0.0,0.0
531,0.0,0.0
532,0.0,0.0
533,0.0,0.0
534,0.0,0.0
535,0.0,0.0
536,0.0,0.0
537,0.0,0.0
538,0.0,0.0
539,0.0,0.0
540,0.0,0.0
541,0.0,0.0
542,0.0,0.0
543,0.0,0.0
544,0.0,0.0
545,0.0,0.0
546,469.23998170515324,0.0
547,1074.9557288266703,0.0
548,1264.221025717184,0.0
549,1102.098344656758,0.0
550,929.4915138709812,0.0
551,658.9360945454779,0.0
552,639.6149955234072,0.0
553,34.02594302472989,0.0
554,238.1552383698754,0.0
555,453.90261150196284,0.0
556,317.55332518437325,0.0
557,287.7743175158005,0.0
558,234.45181223350892,0.0
559,0.0,0.0
560,0.0,0.0
561,0.0,0.0
562,0.0,0.0
563,0.0,0.0
564,0.0,0.0
565,0.0,0.0
566,0.0,0.0
567,0.0,0.0
568,0.0,0.0
569,0.0,0.0
570,0.0,0.0
571,0.0,0.0
572,0.0,0.0
573,0.0,0.0
574,0.0,0.0
575,0.0,0.0
576,0.0,0.0
577,0.0,0.0
578,0.0,0.0
579,33.41857530863663,0.0
580,162.88257865540592,0.0
581,407.3094716851504,0.0
582,453.1877965450642,0.0
583,207.4660126578733,0.0
584,0.0,0.0
585,0.0,0.0
586,0.0,0.0
587,0.0,0.0
588,0.0,0.0
589,0.0,0.0
590,0.0,0.0
591,0.0,0.0
592,0.0,0.0
593,0.0,0.0
594,0.0,0.0
595,266.258383666976,0.0
596,155.26836163707628,0.0
597,0.0,0.0
598,0.0,0.0
599,0.0,0.0
600,0.0,0.0
601,0.0,0.0
602,0.0,0.0
603,0.0,0.0
604,0.0,0.0
605,0.0,0.0
606,0.0,0.0
607,0.0,0.0
608,0.0,0.0
609,0.0,0.0
610,0.0,0.0
611,0.0,0.0
612,153.1547098496426,0.0
613,0.0,0.0
614,0.0,0.0
615,0.0,0.0
616,0.0,0.0
617,0.0,0.0
618,0.0,0.0
619,206.90444004315145,0.0
620,0.0,0.0
621,0.0,0.0
622,0.0,0.0
623,0.0,0.0
624,0.0,0.0
625,0.0,0.0
626,0.0,0.0
627,0.0,0.0
628,0.0,0.0
629,0.0,0.0
630,0.0,0.0
631,0.0,0.0
632,0.0,0.0
633,0.0,0.0
634,0.0,0.0
635,0.0,0.0
636,0.0,0.0
637,0.0,0.0
638,0.0,0.0
639,0.0,0.0
640,0.0,0.0
641,0.0,0.0
642,0.0,0.0
643,0.0,0.0
644,0.0,0.0
645,0.0,0.0
646,0.0,0.0
647,0.0,0.0
648,0.0,0.0
649,0.0,0.0
650,0.0,0.0
651,18.34152620746986,0.0
652,138.48501553191423,0.0
653,418.7433281904598,0.0
654,271.68021178403956,0.0
655,0.0,0.0
656,0.0,0.0
657,0.0,0.0
658,0.0,0.0
659,0.0,0.0
660,0.0,0.0
661,0.0,0.0
662,0.0,0.0
663,0.0,0.0
664,1.8746307178616917,0.0
665,535.1633402347336,0.0
666,513.2732996471959,0.0
667,1049.8072884518172,0.0
668,1298.2484581362594,0.0
669,661.0431295031353,0.0
670,881.6643969133424,0.0
671,1112.4367558982044,0.0
672,1152.6219592293626,0.0
673,749.548676593556,0.0
674,664.6094901484421,0.0
675,993.6744611279588,0.0
676,1203.1310270262256,0.0
677,1427.2212270329276,0.0
678,1232.6608656118378,0.0
679,654.8029994414052,0.0
680,491.8371052057697,0.0
681,720.9611864438856,0.0
682,192.96572700801278,0.0
683,0.0,0.0
684,55.42244450641988,0.0
685,0.0,0.0
686,0.0,0.0
687,0.0,0.0
688,0.0,0.0
689,0.0,0.0
690,0.0,0.0
691,426.35458953206717,0.0
692,731.9759202896043,0.0
693,761.5276693264896,0.0
694,540.2320019557962,0.0
695,70.11404902501833,0.0
696,0.38901326443951945,0.0
697,189.295333857888,0.0
698,247.92947243243634,0.0
699,194.43941850511888,0.0
700,620.6711992030653,0.0
701,751.5190124734188,0.0
702,798.5261898706328,0.0
703,899.9871980834591,0.0
704,733.0369831512578,0.0
705,853.5008992628027,0.0
706,937.501010298479,0.0
707,655.0504882018101,0.0
708,285.0815694815717,0.0
709,0.0,0.0
710,0.0,0.0
711,0.0,0.0
712,0.0,0.0
713,40.630976670105156,0.0
714,487.60807933580986,0.0
715,504.62347719153854,0.0
716,1057.5699364023733,0.0
717,484.74328451160153,0.0
718,206.4204863208271,0.0
719,0.0,0.0
720,377.25238172137233,0.0
721,316.83519536170814,0.0
722,476.00633226393956,0.0
723,753.5383749221529,0.0
724,959.1590618436115,0.0
725,907.9865843447285,0.0
726,1006.5381735791407,0.0
727,995.7988583391934,0.0
728,726.1168151668205,0.0
729,639.8271370515226,0.0
730,0.0,0.0
731,0.0,0.0
732,0.0,0.0
733,0.0,0.0
734,0.0,0.0
735,0.0,0.0
736,0.0,0.0
737,0.0,0.0
738,0.0,0.0
739,0.0,0.0
740,0.0,0.0
741,0.0,0.0
742,0.0,0.0
743,0.0,0.0
744,0.0,0.0
745,0.0,0.0
746,0.0,0.0
747,0.0,0.0
748,0.0,0.0
749,0.0,0.0
750,601.2727367971377,0.0
751,269.1605016424594,0.0
752,0.0,0.0
753,0.0,0.0
754,0.0,0.0
755,0.0,0.0
756,0.0,0.0
757,0.0,0.0
758,0.0,0.0
759,0.0,0.0
760,0.0,0.0
761,0.0,0.0
762,0.0,0.0
763,0.0,0.0
764,222.7161015511192,0.0
765,191.28219839585245,0.0
766,0.0,0.0
767,0.0,0.0
768,0.0,0.0
769,0.0,0.0
770,0.0,0.0
771,0.0,0.0
772,0.0,0.0
773,0.0,0.0
774,0.0,0.0
775,0.0,0.0
776,0.0,0.0
777,0.0,0.0
778,0.0,0.0
779,0.0,0.0
780,0.0,0.0
781,0.0,0.0
782,0.0,0.0
783,0.0,0.0
784,0.0,0.0
785,0.0,0.0
786,303.6919131614718,0.0
787,0.0,0.0
788,0.0,0.0
789,0.0,0.0
790,0.0,0.0
791,79.38331049469252,0.0
792,184.03182840694262,0.0
793,250.91360829240148,0.0
794,197.09781948035834,0.0
795,324.439400883997,0.0
796,963.102193872063,0.0
797,834.2750029249728,0.0
798,333.4938967162875,0.0
799,190.36016043316135,0.0
800,0.0,0.0
801,0.0,0.0
802,0.0,0.0
803,0.0,0.0
804,0.0,0.0
805,0.0,0.0
806,0.0,0.0
807,0.0,0.0
808,0.0,0.0
809,0.0,0.0
810,608.996291228395,0.0
811,1094.153175939934,0.0
812,1566.692322243343,0.0
813,1527.9884862349452,0.0
814,1379.1827858722613,0.0
815,1247.5298846953792,0.0
816,1224.78892718792,0.0
817,1078.0082885728661,0.0
818,1138.6249531439125,0.0
819,1012.770634795839,0.0
820,598.664537178016,0.0
821,472.30683311900793,0.0
822,322.59913200571987,0.0
823,0.0,0.0
824,0.0,0.0
825,0.0,0.0
826,0.0,0.0
827,0.0,0.0
828,0.0,0.0
829,0.0,0.0
830,0.0,0.0
831,0.0,0.0
832,0.0,0.0
833,153.73859152947443,0.0
834,331.6510395539967,0.0
835,744.9919253309843,0.0
836,963.2594378180838,0.0
837,1003.7677544794362,0.0
838,952.3486404741948,0.0
839,647.6966076848757,0.0
840,758.7153878626782,0.0
841,292.62931132156245,0.0
842,0.0,0.0
843,0.0,0.0
844,0.0,0.0
845,0.0,0.0
846,0.0,0.0
847,0.0,0.0
848,0.0,0.0
849,0.0,0.0
850,309.9548276539301,0.0
851,260.7731915995678,0.0
852,0.0,0.0
853,0.0,0.0
854,0.0,0.0
855,15.672119524390382,0.0
856,282.07529090168566,0.0
857,418.9301784852005,0.0
858,578.4017558640808,0.0
859,712.6288229340514,0.0
860,857.8498639869083,0.0
861,518.3612267062672,0.0
862,292.5615764580939,0.0
863,72.82526579267301,0.0
864,130.2183286788695,0.0
865,0.0,0.0
866,0.0,0.0
867,0.0,0.0
868,0.0,0.0
869,0.0,0.0
870,0.0,0.0
871,0.0,0.0
872,0.0,0.0
873,0.0,0.0
874,0.0,0.0
875,0.0,0.0
876,0.0,0.0
877,0.0,0.0
878,0.0,0.0
879,0.0,0.0
880,0.0,0.0
881,0.0,0.0
882,0.0,0.0
883,0.0,0.0
884,0.0,0.0
885,0.0,0.0
886,0.0,0.0
887,0.0,0.0
888,0.0,0.0
889,0.0,0.0
890,0.0,0.0
891,0.0,0.0
892,0.0,0.0
893,0.0,0.0
894,0.0,0.0
895,0.0,0.0
896,0.0,0.0
897,0.0,0.0
898,0.0,0.0
899,0.0,0.0
900,0.0,0.0
901,0.0,0.0
902,0.0,0.0
903,0.0,0.0
904,0.0,0.0
905,0.0,0.0
906,0.0,0.0
907,298.3842569900154,0.0
908,672.9099519071035,0.0
909,992.0288480421541,0.0
910,480.75044059910783,0.0
911,540.9969275669075,0.0
912,378.0310713778392,0.0
913,0.0,0.0
914,118.80886185381428,0.0
915,86.36611500997037,0.0
916,378.6005222172407,0.0
917,487.609609648669,0.0
918,316.65368682862754,0.0
919,0.0,0.0
920,0.0,0.0
921,0.0,0.0
922,0.0,0.0
923,0.0,0.0
924,0.0,0.0
925,0.0,0.0
926,0.0,0.0
927,124.13745765324802,0.0
928,64.7572588843027,0.0
929,519.8005667697114,0.0
930,380.5352991000832,0.0
931,658.3048921658552,0.0
932,923.7856009601921,0.0
933,1119.0553027205265,0.0
934,955.5184013586711,0.0
935,548.425864493789,0.0
936,935.9354662922022,0.0
937,909.4651034527589,0.0
938,630.999103542401,0.0
939,947.2480404671293,0.0
940,912.3934017521865,0.0
941,923.2697452276948,0.0
942,696.7351980316334,0.0
943,825.1644721863081,0.0
944,207.7043207827885,0.0
945,100.57879882579346,0.0
946,241.72579439966648,0.0
947,0.0,0.0
948,13.357550106057147,0.0
949,0.0,0.0
950,0.0,0.0
951,0.0,0.0
952,0.0,0.0
953,0.0,0.0
954,0.0,0.0
955,0.0,0.0
956,0.0,0.0
957,0.0,0.0
958,0.0,0.0
959,0.0,0.0
960,0.0,0.0
961,0.0,0.0
962,0.0,0.0
963,0.0,0.0
964,0.0,0.0
965,0.0,0.0
966,0.0,0.0
967,0.0,0.0
968,0.0,0.0
969,0.0,0.0
970,0.0,0.0
971,0.0,0.0
972,0.0,0.0
973,0.0,0.0
974,0.0,0.0
975,0.0,0.0
976,0.0,0.0
977,0.0,0.0
978,0.0,0.0
979,0.0,0.0
980,0.0,0.0
981,0.0,0.0
982,0.0,0.0
983,0.0,0.0
984,0.0,0.0
985,0.0,0.0
986,0.0,0.0
987,0.0,0.0
988,0.0,0.0
989,0.0,0.0
990,0.0,0.0
991,0.0,0.0
992,0.0,0.0
993,0.0,0.0
994,0.0,0.0
995,0.0,0.0
996,0.0,0.0
997,0.0,0.0
998,0.0,0.0
999,0.0,0.0
1000,0.0,0.0
1001,0.0,0.0
1002,0.0,0.0
1003,0.0,0.0
1004,0.0,0.0
1005,0.0,0.0
1006,0.0,0.0
1007,0.0,0.0
1008,0.0,0.0
1009,0.0,0.0
1010,0.0,0.0
1011,0.0,0.0
1012,216.94328596300602,0.0
1013,322.0435086277578,0.0
1014,285.64822461824474,0.0
1015,187.25030120928454,0.0
1016,0.0,0.0
1017,0.0,0.0
1018,0.0,0.0
1019,0.0,0.0
1020,0.0,0.0
1021,0.0,0.0
1022,0.0,0.0
1023,0.0,0.0
1024,0.0,0.0
1025,0.0,0.0
1026,0.0,0.0
1027,0.0,0.0
1028,0.0,0.0
1029,0.0,0.0
1030,0.0,0.0
1031,0.0,0.0
1032,0.0,0.0
1033,0.0,0.0
1034,0.0,0.0
1035,0.0,0.0
1036,0.0,0.0
1037,0.0,0.0
1038,0.0,0.0
1039,0.0,0.0
1040,0.0,0.0
1041,0.0,0.0
1042,0.0,0.0
1043,0.0,0.0
1044,0.0,0.0
1045,0.0,0.0
1046,0.0,0.0
1047,0.0,0.0
1048,0.0,0.0
1049,0.0,0.0
1050,0.0,0.0
1051,0.0,0.0
1052,0.0,0.0
1053,0.0,0.0
1054,0.0,0.0
1055,0.0,0.0
1056,0.0,0.0
1057,0.0,0.0
1058,0.0,0.0
1059,0.0,0.0
1060,0.0,0.0
1061,0.0,0.0
1062,0.0,0.0
1063,0.0,0.0
1064,0.0,0.0
1065,0.0,0.0
1066,0.0,0.0
1067,0.0,0.0
1068,0.0,0.0
1069,0.0,0.0
1070,0.0,0.0
1071,0.0,0.0
1072,0.0,0.0
1073,0.0,0.0
1074,0.0,0.0
1075,0.0,0.0
1076,0.0,0.0
1077,0.0,0.0
1078,0.0,0.0
1079,0.0,0.0
1080,0.0,0.0
1081,0.0,0.0
1082,0.0,0.0
1083,0.0,0.0
1084,0.0,0.0
1085,0.0,0.0
1086,0.0,0.0
1087,0.0,0.0
1088,0.0,0.0
1089,0.0,0.0
1090,0.0,0.0
1091,0.0,0.0
1092,0.0,0.0
1093,0.0,0.0
1094,0.0,0.0
1095,0.0,0.0
1096,0.0,0.0
1097,0.0,0.0
1098,0.0,0.0
1099,0.0,0.0
1100,0.0,0.0
1101,0.0,0.0
1102,0.0,0.0
1103,0.0,0.0
1104,0.0,0.0
1105,0.0,0.0
1106,0.0,0.0
1107,0.0,0.0
1108,0.0,0.0
1109,0.0,0.0
1110,0.0,0.0
1111,0.0,0.0
1112,0.0,0.0
1113,0.0,0.0
1114,0.0,0.0
1115,0.0,0.0
1116,0.0,0.0
1117,0.0,0.0
1118,0.0,0.0
1119,0.0,0.0
1120,0.0,0.0
1121,0.0,0.0
1122,0.0,0.0
1123,362.47965202318983,0.0
1124,551.7332062327328,0.0
1125,390.45187494476045,0.0
1126,166.91975514161004,0.0
1127,72.46815154385376,0.0
1128,108.60949275711118,0.0
1129,260.76998465307906,0.0
1130,277.4894317142571,0.0
1131,202.0351376537617,0.0
1132,20.206905215123697,0.0
1133,0.0,0.0
1134,0.0,0.0
1135,0.0,0.0
1136,0.0,0.0
1137,0.0,0.0
1138,0.0,0.0
1139,0.0,0.0
1140,0.0,0.0
1141,0.0,0.0
1142,0.0,0.0
1143,0.0,0.0
1144,0.0,0.0
1145,0.0,0.0
1146,0.0,0.0
1147,0.0,0.0
1148,0.0,0.0
1149,0.0,0.0
1150,0.0,0.0
1151,0.0,0.0
1152,0.0,0.0
1153,0.0,0.0
1154,0.0,0.0
1155,0.0,0.0
1156,0.0,0.0
1157,0.0,0.0
1158,0.0,0.0
1159,0.0,0.0
1160,0.0,0.0
1161,0.0,0.0
1162,0.0,0.0
1163,0.0,0.0
1164,0.0,0.0
1165,0.0,0.0
1166,0.0,0.0
1167,0.0,0.0
1168,0.0,0.0
1169,0.0,0.0
1170,0.0,0.0
1171,329.90475769860063,0.0
1172,522.6186255523367,0.0
1173,0.0,0.0
1174,34.86422150457747,0.0
1175,0.0,0.0
1176,0.0,0.0
1177,0.0,0.0
1178,0.0,0.0
1179,0.0,0.0
1180,0.0,0.0
1181,0.0,0.0
1182,71.32728069959262,0.0
